
Predictions were generated on 14-Jan-2021 at 17:43:24 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.5.0-10-gb4fd3acc
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn

Description from the FAST input file: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

Time	Azimuth	BldPitch1	GenSpeed	IPDefl1	LSSGagMya	LSSGagMza	OoPDefl1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotSpeed	RotTorq	YawPzn
    3.0875	 1.860E+02	 1.170E+00	 9.715E+02	-4.070E-01	 2.271E+03	-4.502E+02	 3.664E+00	 1.719E+02	 9.893E+00	 4.930E+02	-1.738E+02	 6.007E+03	-2.170E+01	 1.004E+01	 4.579E+02	 0.000E+00
    3.0938	 1.864E+02	 1.170E+00	 9.715E+02	-4.067E-01	 2.270E+03	-4.569E+02	 3.662E+00	 1.718E+02	 1.052E+01	 4.930E+02	-1.801E+02	 6.002E+03	-2.169E+01	 1.004E+01	 4.646E+02	 0.000E+00
    3.1000	 1.867E+02	 1.170E+00	 9.715E+02	-4.064E-01	 2.270E+03	-4.627E+02	 3.661E+00	 1.716E+02	 1.110E+01	 4.930E+02	-1.848E+02	 5.997E+03	-2.173E+01	 1.004E+01	 4.782E+02	 0.000E+00
    3.1063	 1.871E+02	 1.170E+00	 9.715E+02	-4.062E-01	 2.271E+03	-4.678E+02	 3.659E+00	 1.714E+02	 1.163E+01	 4.930E+02	-1.878E+02	 5.992E+03	-2.180E+01	 1.004E+01	 4.983E+02	 0.000E+00
    3.1125	 1.875E+02	 1.170E+00	 9.715E+02	-4.060E-01	 2.273E+03	-4.720E+02	 3.658E+00	 1.712E+02	 1.212E+01	 4.930E+02	-1.892E+02	 5.987E+03	-2.192E+01	 1.004E+01	 5.250E+02	 0.000E+00
    3.1188	 1.879E+02	 1.170E+00	 9.715E+02	-4.058E-01	 2.276E+03	-4.752E+02	 3.656E+00	 1.710E+02	 1.256E+01	 4.930E+02	-1.891E+02	 5.982E+03	-2.208E+01	 1.004E+01	 5.582E+02	 0.000E+00
    3.1250	 1.882E+02	 1.170E+00	 9.715E+02	-4.057E-01	 2.280E+03	-4.781E+02	 3.654E+00	 1.709E+02	 1.297E+01	 4.929E+02	-1.878E+02	 5.977E+03	-2.226E+01	 1.004E+01	 5.976E+02	 0.000E+00
    3.1313	 1.886E+02	 1.170E+00	 9.715E+02	-4.056E-01	 2.285E+03	-4.799E+02	 3.653E+00	 1.707E+02	 1.334E+01	 4.929E+02	-1.851E+02	 5.971E+03	-2.248E+01	 1.004E+01	 6.431E+02	 0.000E+00
    3.1375	 1.890E+02	 1.170E+00	 9.715E+02	-4.056E-01	 2.290E+03	-4.822E+02	 3.651E+00	 1.705E+02	 1.368E+01	 4.928E+02	-1.813E+02	 5.966E+03	-2.272E+01	 1.004E+01	 6.941E+02	 0.000E+00
    3.1438	 1.894E+02	 1.170E+00	 9.715E+02	-4.055E-01	 2.297E+03	-4.827E+02	 3.650E+00	 1.703E+02	 1.399E+01	 4.927E+02	-1.765E+02	 5.961E+03	-2.299E+01	 1.004E+01	 7.508E+02	 0.000E+00
    3.1500	 1.898E+02	 1.170E+00	 9.715E+02	-4.055E-01	 2.304E+03	-4.837E+02	 3.648E+00	 1.701E+02	 1.427E+01	 4.926E+02	-1.707E+02	 5.955E+03	-2.327E+01	 1.004E+01	 8.127E+02	 0.000E+00
    3.1562	 1.901E+02	 1.170E+00	 9.715E+02	-4.056E-01	 2.312E+03	-4.836E+02	 3.646E+00	 1.699E+02	 1.453E+01	 4.925E+02	-1.641E+02	 5.950E+03	-2.358E+01	 1.004E+01	 8.794E+02	 0.000E+00
    3.1625	 1.905E+02	 1.170E+00	 9.715E+02	-4.056E-01	 2.320E+03	-4.835E+02	 3.645E+00	 1.698E+02	 1.478E+01	 4.924E+02	-1.569E+02	 5.945E+03	-2.390E+01	 1.004E+01	 9.506E+02	 0.000E+00
    3.1688	 1.909E+02	 1.170E+00	 9.715E+02	-4.057E-01	 2.329E+03	-4.830E+02	 3.643E+00	 1.696E+02	 1.500E+01	 4.923E+02	-1.492E+02	 5.940E+03	-2.421E+01	 1.004E+01	 1.026E+03	 0.000E+00
    3.1750	 1.913E+02	 1.170E+00	 9.715E+02	-4.058E-01	 2.338E+03	-4.823E+02	 3.642E+00	 1.694E+02	 1.522E+01	 4.921E+02	-1.410E+02	 5.935E+03	-2.457E+01	 1.004E+01	 1.105E+03	 0.000E+00
    3.1813	 1.916E+02	 1.170E+00	 9.715E+02	-4.059E-01	 2.349E+03	-4.814E+02	 3.640E+00	 1.693E+02	 1.543E+01	 4.920E+02	-1.326E+02	 5.931E+03	-2.490E+01	 1.004E+01	 1.188E+03	 0.000E+00
    3.1875	 1.920E+02	 1.170E+00	 9.715E+02	-4.060E-01	 2.359E+03	-4.805E+02	 3.638E+00	 1.692E+02	 1.564E+01	 4.918E+02	-1.241E+02	 5.927E+03	-2.524E+01	 1.004E+01	 1.273E+03	 0.000E+00
    3.1938	 1.924E+02	 1.170E+00	 9.715E+02	-4.061E-01	 2.370E+03	-4.795E+02	 3.637E+00	 1.691E+02	 1.584E+01	 4.916E+02	-1.156E+02	 5.923E+03	-2.558E+01	 1.004E+01	 1.361E+03	 0.000E+00
    3.2000	 1.928E+02	 1.170E+00	 9.715E+02	-4.063E-01	 2.381E+03	-4.786E+02	 3.635E+00	 1.690E+02	 1.605E+01	 4.914E+02	-1.073E+02	 5.920E+03	-2.591E+01	 1.004E+01	 1.451E+03	 0.000E+00
    3.2063	 1.931E+02	 1.170E+00	 9.715E+02	-4.064E-01	 2.392E+03	-4.779E+02	 3.633E+00	 1.689E+02	 1.627E+01	 4.911E+02	-9.920E+01	 5.917E+03	-2.623E+01	 1.004E+01	 1.542E+03	 0.000E+00
    3.2125	 1.935E+02	 1.170E+00	 9.715E+02	-4.065E-01	 2.403E+03	-4.772E+02	 3.632E+00	 1.688E+02	 1.650E+01	 4.909E+02	-9.150E+01	 5.914E+03	-2.655E+01	 1.004E+01	 1.635E+03	 0.000E+00
    3.2188	 1.939E+02	 1.170E+00	 9.715E+02	-4.067E-01	 2.415E+03	-4.770E+02	 3.630E+00	 1.687E+02	 1.674E+01	 4.906E+02	-8.446E+01	 5.912E+03	-2.683E+01	 1.004E+01	 1.729E+03	 0.000E+00
    3.2250	 1.943E+02	 1.170E+00	 9.715E+02	-4.068E-01	 2.426E+03	-4.769E+02	 3.628E+00	 1.687E+02	 1.700E+01	 4.903E+02	-7.801E+01	 5.910E+03	-2.711E+01	 1.004E+01	 1.822E+03	 0.000E+00
    3.2313	 1.947E+02	 1.170E+00	 9.715E+02	-4.069E-01	 2.437E+03	-4.777E+02	 3.627E+00	 1.687E+02	 1.729E+01	 4.901E+02	-7.237E+01	 5.908E+03	-2.735E+01	 1.004E+01	 1.916E+03	 0.000E+00
    3.2375	 1.950E+02	 1.170E+00	 9.715E+02	-4.070E-01	 2.448E+03	-4.784E+02	 3.625E+00	 1.687E+02	 1.759E+01	 4.898E+02	-6.765E+01	 5.907E+03	-2.757E+01	 1.004E+01	 2.008E+03	 0.000E+00
    3.2438	 1.954E+02	 1.170E+00	 9.715E+02	-4.070E-01	 2.459E+03	-4.803E+02	 3.624E+00	 1.686E+02	 1.793E+01	 4.894E+02	-6.394E+01	 5.906E+03	-2.776E+01	 1.004E+01	 2.100E+03	 0.000E+00
    3.2500	 1.958E+02	 1.170E+00	 9.715E+02	-4.071E-01	 2.469E+03	-4.823E+02	 3.622E+00	 1.687E+02	 1.830E+01	 4.891E+02	-6.136E+01	 5.905E+03	-2.791E+01	 1.004E+01	 2.190E+03	 0.000E+00
    3.2563	 1.962E+02	 1.170E+00	 9.715E+02	-4.071E-01	 2.479E+03	-4.853E+02	 3.620E+00	 1.687E+02	 1.870E+01	 4.888E+02	-6.002E+01	 5.905E+03	-2.805E+01	 1.004E+01	 2.277E+03	 0.000E+00
    3.2625	 1.965E+02	 1.170E+00	 9.715E+02	-4.071E-01	 2.489E+03	-4.889E+02	 3.619E+00	 1.687E+02	 1.914E+01	 4.884E+02	-5.997E+01	 5.905E+03	-2.813E+01	 1.004E+01	 2.363E+03	 0.000E+00
    3.2688	 1.969E+02	 1.170E+00	 9.715E+02	-4.071E-01	 2.498E+03	-4.935E+02	 3.617E+00	 1.688E+02	 1.961E+01	 4.880E+02	-6.134E+01	 5.906E+03	-2.818E+01	 1.004E+01	 2.445E+03	 0.000E+00
    3.2750	 1.973E+02	 1.170E+00	 9.715E+02	-4.070E-01	 2.506E+03	-4.989E+02	 3.616E+00	 1.688E+02	 2.013E+01	 4.877E+02	-6.419E+01	 5.907E+03	-2.818E+01	 1.004E+01	 2.525E+03	 0.000E+00
    3.2812	 1.977E+02	 1.170E+00	 9.715E+02	-4.069E-01	 2.514E+03	-5.052E+02	 3.615E+00	 1.689E+02	 2.069E+01	 4.873E+02	-6.859E+01	 5.908E+03	-2.815E+01	 1.004E+01	 2.600E+03	 0.000E+00
    3.2875	 1.980E+02	 1.170E+00	 9.715E+02	-4.068E-01	 2.521E+03	-5.125E+02	 3.613E+00	 1.689E+02	 2.129E+01	 4.869E+02	-7.461E+01	 5.909E+03	-2.807E+01	 1.004E+01	 2.671E+03	 0.000E+00
    3.2938	 1.984E+02	 1.170E+00	 9.715E+02	-4.066E-01	 2.527E+03	-5.209E+02	 3.612E+00	 1.690E+02	 2.194E+01	 4.865E+02	-8.230E+01	 5.911E+03	-2.795E+01	 1.004E+01	 2.739E+03	 0.000E+00
    3.3000	 1.988E+02	 1.170E+00	 9.715E+02	-4.064E-01	 2.533E+03	-5.304E+02	 3.611E+00	 1.691E+02	 2.263E+01	 4.860E+02	-9.170E+01	 5.913E+03	-2.778E+01	 1.004E+01	 2.801E+03	 0.000E+00
    3.3063	 1.992E+02	 1.170E+00	 9.715E+02	-4.061E-01	 2.537E+03	-5.411E+02	 3.609E+00	 1.692E+02	 2.338E+01	 4.856E+02	-1.029E+02	 5.915E+03	-2.757E+01	 1.004E+01	 2.859E+03	 0.000E+00
    3.3125	 1.995E+02	 1.170E+00	 9.715E+02	-4.058E-01	 2.541E+03	-5.529E+02	 3.608E+00	 1.693E+02	 2.417E+01	 4.852E+02	-1.158E+02	 5.917E+03	-2.731E+01	 1.004E+01	 2.911E+03	 0.000E+00
    3.3188	 1.999E+02	 1.170E+00	 9.715E+02	-4.055E-01	 2.543E+03	-5.660E+02	 3.607E+00	 1.693E+02	 2.501E+01	 4.847E+02	-1.305E+02	 5.919E+03	-2.700E+01	 1.004E+01	 2.958E+03	 0.000E+00
    3.3250	 2.003E+02	 1.170E+00	 9.715E+02	-4.051E-01	 2.545E+03	-5.803E+02	 3.606E+00	 1.694E+02	 2.590E+01	 4.843E+02	-1.471E+02	 5.921E+03	-2.664E+01	 1.004E+01	 2.999E+03	 0.000E+00
    3.3313	 2.007E+02	 1.170E+00	 9.715E+02	-4.046E-01	 2.545E+03	-5.951E+02	 3.605E+00	 1.695E+02	 2.684E+01	 4.838E+02	-1.654E+02	 5.924E+03	-2.623E+01	 1.004E+01	 3.034E+03	 0.000E+00
    3.3375	 2.011E+02	 1.170E+00	 9.715E+02	-4.041E-01	 2.545E+03	-6.120E+02	 3.604E+00	 1.696E+02	 2.782E+01	 4.833E+02	-1.855E+02	 5.926E+03	-2.578E+01	 1.004E+01	 3.063E+03	 0.000E+00
    3.3438	 2.014E+02	 1.170E+00	 9.715E+02	-4.036E-01	 2.543E+03	-6.298E+02	 3.603E+00	 1.697E+02	 2.886E+01	 4.829E+02	-2.075E+02	 5.928E+03	-2.529E+01	 1.004E+01	 3.086E+03	 0.000E+00
    3.3500	 2.018E+02	 1.170E+00	 9.715E+02	-4.030E-01	 2.540E+03	-6.489E+02	 3.603E+00	 1.697E+02	 2.994E+01	 4.824E+02	-2.311E+02	 5.931E+03	-2.475E+01	 1.004E+01	 3.103E+03	 0.000E+00
    3.3563	 2.022E+02	 1.170E+00	 9.715E+02	-4.023E-01	 2.536E+03	-6.692E+02	 3.602E+00	 1.698E+02	 3.107E+01	 4.819E+02	-2.565E+02	 5.933E+03	-2.417E+01	 1.004E+01	 3.113E+03	 0.000E+00
    3.3625	 2.026E+02	 1.170E+00	 9.715E+02	-4.017E-01	 2.531E+03	-6.907E+02	 3.601E+00	 1.698E+02	 3.225E+01	 4.814E+02	-2.836E+02	 5.935E+03	-2.355E+01	 1.004E+01	 3.118E+03	 0.000E+00
    3.3688	 2.029E+02	 1.170E+00	 9.715E+02	-4.009E-01	 2.524E+03	-7.134E+02	 3.601E+00	 1.699E+02	 3.346E+01	 4.809E+02	-3.123E+02	 5.937E+03	-2.288E+01	 1.004E+01	 3.115E+03	 0.000E+00
    3.3750	 2.033E+02	 1.170E+00	 9.715E+02	-4.001E-01	 2.517E+03	-7.373E+02	 3.600E+00	 1.699E+02	 3.473E+01	 4.804E+02	-3.426E+02	 5.939E+03	-2.218E+01	 1.004E+01	 3.107E+03	 0.000E+00
    3.3813	 2.037E+02	 1.170E+00	 9.715E+02	-3.993E-01	 2.508E+03	-7.624E+02	 3.599E+00	 1.700E+02	 3.603E+01	 4.799E+02	-3.744E+02	 5.941E+03	-2.143E+01	 1.004E+01	 3.092E+03	 0.000E+00
    3.3875	 2.041E+02	 1.170E+00	 9.715E+02	-3.984E-01	 2.498E+03	-7.885E+02	 3.599E+00	 1.700E+02	 3.737E+01	 4.794E+02	-4.076E+02	 5.943E+03	-2.066E+01	 1.004E+01	 3.071E+03	 0.000E+00
    3.3938	 2.044E+02	 1.170E+00	 9.715E+02	-3.975E-01	 2.487E+03	-8.156E+02	 3.599E+00	 1.700E+02	 3.874E+01	 4.789E+02	-4.421E+02	 5.944E+03	-1.985E+01	 1.004E+01	 3.044E+03	 0.000E+00
    3.4000	 2.048E+02	 1.170E+00	 9.715E+02	-3.966E-01	 2.475E+03	-8.438E+02	 3.598E+00	 1.700E+02	 4.015E+01	 4.784E+02	-4.779E+02	 5.946E+03	-1.901E+01	 1.004E+01	 3.011E+03	 0.000E+00
    3.4062	 2.052E+02	 1.170E+00	 9.715E+02	-3.956E-01	 2.462E+03	-8.726E+02	 3.598E+00	 1.700E+02	 4.159E+01	 4.779E+02	-5.149E+02	 5.947E+03	-1.815E+01	 1.004E+01	 2.972E+03	 0.000E+00
    3.4125	 2.056E+02	 1.170E+00	 9.715E+02	-3.946E-01	 2.447E+03	-9.026E+02	 3.598E+00	 1.699E+02	 4.306E+01	 4.774E+02	-5.530E+02	 5.948E+03	-1.725E+01	 1.004E+01	 2.927E+03	 0.000E+00
    3.4188	 2.059E+02	 1.170E+00	 9.715E+02	-3.935E-01	 2.432E+03	-9.333E+02	 3.597E+00	 1.699E+02	 4.455E+01	 4.769E+02	-5.920E+02	 5.949E+03	-1.634E+01	 1.004E+01	 2.877E+03	 0.000E+00
    3.4250	 2.063E+02	 1.170E+00	 9.715E+02	-3.924E-01	 2.416E+03	-9.643E+02	 3.597E+00	 1.699E+02	 4.607E+01	 4.765E+02	-6.319E+02	 5.949E+03	-1.541E+01	 1.004E+01	 2.822E+03	 0.000E+00
    3.4313	 2.067E+02	 1.170E+00	 9.715E+02	-3.913E-01	 2.399E+03	-9.964E+02	 3.597E+00	 1.698E+02	 4.761E+01	 4.760E+02	-6.725E+02	 5.949E+03	-1.446E+01	 1.004E+01	 2.763E+03	 0.000E+00
    3.4375	 2.071E+02	 1.170E+00	 9.715E+02	-3.901E-01	 2.380E+03	-1.029E+03	 3.597E+00	 1.697E+02	 4.916E+01	 4.755E+02	-7.138E+02	 5.950E+03	-1.350E+01	 1.004E+01	 2.698E+03	 0.000E+00
    3.4438	 2.075E+02	 1.170E+00	 9.715E+02	-3.890E-01	 2.361E+03	-1.062E+03	 3.596E+00	 1.697E+02	 5.073E+01	 4.750E+02	-7.556E+02	 5.950E+03	-1.253E+01	 1.004E+01	 2.630E+03	 0.000E+00
    3.4500	 2.078E+02	 1.170E+00	 9.715E+02	-3.878E-01	 2.342E+03	-1.095E+03	 3.596E+00	 1.696E+02	 5.230E+01	 4.745E+02	-7.978E+02	 5.949E+03	-1.154E+01	 1.004E+01	 2.557E+03	 0.000E+00
    3.4563	 2.082E+02	 1.170E+00	 9.715E+02	-3.866E-01	 2.321E+03	-1.128E+03	 3.596E+00	 1.695E+02	 5.388E+01	 4.740E+02	-8.402E+02	 5.949E+03	-1.057E+01	 1.004E+01	 2.481E+03	 0.000E+00
    3.4625	 2.086E+02	 1.170E+00	 9.715E+02	-3.854E-01	 2.300E+03	-1.162E+03	 3.596E+00	 1.694E+02	 5.547E+01	 4.735E+02	-8.828E+02	 5.948E+03	-9.588E+00	 1.004E+01	 2.402E+03	 0.000E+00
    3.4688	 2.090E+02	 1.170E+00	 9.715E+02	-3.842E-01	 2.279E+03	-1.195E+03	 3.596E+00	 1.693E+02	 5.705E+01	 4.730E+02	-9.255E+02	 5.948E+03	-8.612E+00	 1.004E+01	 2.320E+03	 0.000E+00
    3.4750	 2.093E+02	 1.170E+00	 9.715E+02	-3.830E-01	 2.256E+03	-1.229E+03	 3.595E+00	 1.692E+02	 5.863E+01	 4.726E+02	-9.680E+02	 5.947E+03	-7.642E+00	 1.004E+01	 2.236E+03	 0.000E+00
    3.4813	 2.097E+02	 1.170E+00	 9.715E+02	-3.817E-01	 2.234E+03	-1.262E+03	 3.595E+00	 1.691E+02	 6.020E+01	 4.721E+02	-1.010E+03	 5.946E+03	-6.682E+00	 1.004E+01	 2.150E+03	 0.000E+00
    3.4875	 2.101E+02	 1.170E+00	 9.715E+02	-3.805E-01	 2.211E+03	-1.295E+03	 3.595E+00	 1.689E+02	 6.177E+01	 4.716E+02	-1.052E+03	 5.944E+03	-5.712E+00	 1.004E+01	 2.062E+03	 0.000E+00
    3.4938	 2.105E+02	 1.170E+00	 9.715E+02	-3.793E-01	 2.188E+03	-1.328E+03	 3.594E+00	 1.689E+02	 6.331E+01	 4.711E+02	-1.094E+03	 5.943E+03	-4.804E+00	 1.004E+01	 1.973E+03	 0.000E+00
    3.5000	 2.108E+02	 1.170E+00	 9.715E+02	-3.781E-01	 2.164E+03	-1.360E+03	 3.594E+00	 1.687E+02	 6.484E+01	 4.707E+02	-1.135E+03	 5.942E+03	-3.884E+00	 1.004E+01	 1.884E+03	 0.000E+00
    3.5063	 2.112E+02	 1.170E+00	 9.715E+02	-3.769E-01	 2.141E+03	-1.392E+03	 3.593E+00	 1.686E+02	 6.635E+01	 4.702E+02	-1.175E+03	 5.940E+03	-2.993E+00	 1.004E+01	 1.794E+03	 0.000E+00
    3.5125	 2.116E+02	 1.170E+00	 9.715E+02	-3.757E-01	 2.117E+03	-1.423E+03	 3.593E+00	 1.685E+02	 6.784E+01	 4.698E+02	-1.214E+03	 5.939E+03	-2.128E+00	 1.004E+01	 1.704E+03	 0.000E+00
    3.5188	 2.120E+02	 1.170E+00	 9.715E+02	-3.746E-01	 2.093E+03	-1.453E+03	 3.592E+00	 1.684E+02	 6.930E+01	 4.693E+02	-1.253E+03	 5.937E+03	-1.290E+00	 1.004E+01	 1.615E+03	 0.000E+00
    3.5250	 2.123E+02	 1.170E+00	 9.715E+02	-3.734E-01	 2.070E+03	-1.483E+03	 3.591E+00	 1.682E+02	 7.073E+01	 4.688E+02	-1.290E+03	 5.936E+03	-4.837E-01	 1.004E+01	 1.527E+03	 0.000E+00
    3.5312	 2.127E+02	 1.170E+00	 9.715E+02	-3.723E-01	 2.046E+03	-1.511E+03	 3.590E+00	 1.681E+02	 7.212E+01	 4.684E+02	-1.327E+03	 5.934E+03	 2.928E-01	 1.004E+01	 1.441E+03	 0.000E+00
    3.5375	 2.131E+02	 1.170E+00	 9.715E+02	-3.713E-01	 2.023E+03	-1.539E+03	 3.589E+00	 1.680E+02	 7.348E+01	 4.679E+02	-1.362E+03	 5.932E+03	 1.033E+00	 1.004E+01	 1.356E+03	 0.000E+00
    3.5438	 2.135E+02	 1.170E+00	 9.715E+02	-3.702E-01	 2.000E+03	-1.565E+03	 3.588E+00	 1.679E+02	 7.481E+01	 4.675E+02	-1.396E+03	 5.931E+03	 1.755E+00	 1.004E+01	 1.274E+03	 0.000E+00
    3.5500	 2.139E+02	 1.170E+00	 9.715E+02	-3.692E-01	 1.978E+03	-1.590E+03	 3.587E+00	 1.678E+02	 7.609E+01	 4.670E+02	-1.428E+03	 5.929E+03	 2.400E+00	 1.004E+01	 1.194E+03	 0.000E+00
    3.5563	 2.142E+02	 1.170E+00	 9.715E+02	-3.682E-01	 1.956E+03	-1.614E+03	 3.586E+00	 1.677E+02	 7.733E+01	 4.666E+02	-1.459E+03	 5.927E+03	 3.031E+00	 1.004E+01	 1.117E+03	 0.000E+00
    3.5625	 2.146E+02	 1.170E+00	 9.715E+02	-3.673E-01	 1.935E+03	-1.637E+03	 3.585E+00	 1.676E+02	 7.852E+01	 4.661E+02	-1.488E+03	 5.926E+03	 3.612E+00	 1.004E+01	 1.044E+03	 0.000E+00
    3.5688	 2.150E+02	 1.170E+00	 9.715E+02	-3.664E-01	 1.914E+03	-1.658E+03	 3.584E+00	 1.675E+02	 7.967E+01	 4.657E+02	-1.516E+03	 5.924E+03	 4.151E+00	 1.004E+01	 9.751E+02	 0.000E+00
    3.5750	 2.154E+02	 1.170E+00	 9.715E+02	-3.656E-01	 1.893E+03	-1.678E+03	 3.582E+00	 1.674E+02	 8.078E+01	 4.653E+02	-1.542E+03	 5.922E+03	 4.645E+00	 1.004E+01	 9.100E+02	 0.000E+00
    3.5813	 2.157E+02	 1.170E+00	 9.715E+02	-3.648E-01	 1.874E+03	-1.697E+03	 3.581E+00	 1.673E+02	 8.183E+01	 4.648E+02	-1.566E+03	 5.920E+03	 5.093E+00	 1.004E+01	 8.495E+02	 0.000E+00
    3.5875	 2.161E+02	 1.170E+00	 9.715E+02	-3.640E-01	 1.855E+03	-1.714E+03	 3.579E+00	 1.672E+02	 8.283E+01	 4.644E+02	-1.589E+03	 5.919E+03	 5.496E+00	 1.004E+01	 7.936E+02	 0.000E+00
    3.5938	 2.165E+02	 1.170E+00	 9.715E+02	-3.633E-01	 1.837E+03	-1.730E+03	 3.578E+00	 1.672E+02	 8.378E+01	 4.639E+02	-1.610E+03	 5.917E+03	 5.853E+00	 1.004E+01	 7.429E+02	 0.000E+00
    3.6000	 2.169E+02	 1.170E+00	 9.715E+02	-3.626E-01	 1.820E+03	-1.744E+03	 3.576E+00	 1.671E+02	 8.468E+01	 4.634E+02	-1.629E+03	 5.915E+03	 6.163E+00	 1.004E+01	 6.974E+02	 0.000E+00
    3.6063	 2.172E+02	 1.170E+00	 9.715E+02	-3.620E-01	 1.803E+03	-1.757E+03	 3.574E+00	 1.670E+02	 8.552E+01	 4.630E+02	-1.646E+03	 5.913E+03	 6.428E+00	 1.004E+01	 6.578E+02	 0.000E+00
    3.6125	 2.176E+02	 1.170E+00	 9.715E+02	-3.615E-01	 1.787E+03	-1.769E+03	 3.573E+00	 1.669E+02	 8.631E+01	 4.625E+02	-1.661E+03	 5.911E+03	 6.646E+00	 1.004E+01	 6.234E+02	 0.000E+00
    3.6188	 2.180E+02	 1.170E+00	 9.715E+02	-3.610E-01	 1.773E+03	-1.779E+03	 3.571E+00	 1.669E+02	 8.705E+01	 4.621E+02	-1.674E+03	 5.909E+03	 6.796E+00	 1.004E+01	 5.953E+02	 0.000E+00
    3.6250	 2.184E+02	 1.170E+00	 9.715E+02	-3.605E-01	 1.760E+03	-1.787E+03	 3.569E+00	 1.668E+02	 8.773E+01	 4.616E+02	-1.686E+03	 5.908E+03	 6.937E+00	 1.004E+01	 5.729E+02	 0.000E+00
    3.6313	 2.187E+02	 1.170E+00	 9.715E+02	-3.601E-01	 1.747E+03	-1.795E+03	 3.567E+00	 1.668E+02	 8.837E+01	 4.611E+02	-1.695E+03	 5.906E+03	 7.010E+00	 1.004E+01	 5.568E+02	 0.000E+00
    3.6375	 2.191E+02	 1.170E+00	 9.715E+02	-3.597E-01	 1.735E+03	-1.801E+03	 3.565E+00	 1.667E+02	 8.895E+01	 4.606E+02	-1.703E+03	 5.904E+03	 7.048E+00	 1.004E+01	 5.470E+02	 0.000E+00
    3.6438	 2.195E+02	 1.170E+00	 9.715E+02	-3.594E-01	 1.724E+03	-1.805E+03	 3.563E+00	 1.666E+02	 8.948E+01	 4.602E+02	-1.710E+03	 5.902E+03	 7.037E+00	 1.004E+01	 5.434E+02	 0.000E+00
    3.6500	 2.199E+02	 1.170E+00	 9.715E+02	-3.592E-01	 1.714E+03	-1.808E+03	 3.561E+00	 1.666E+02	 8.995E+01	 4.597E+02	-1.714E+03	 5.900E+03	 6.989E+00	 1.004E+01	 5.460E+02	 0.000E+00
    3.6562	 2.203E+02	 1.170E+00	 9.715E+02	-3.589E-01	 1.705E+03	-1.810E+03	 3.558E+00	 1.665E+02	 9.038E+01	 4.592E+02	-1.717E+03	 5.898E+03	 6.900E+00	 1.004E+01	 5.551E+02	 0.000E+00
    3.6625	 2.206E+02	 1.170E+00	 9.715E+02	-3.588E-01	 1.697E+03	-1.811E+03	 3.556E+00	 1.665E+02	 9.077E+01	 4.586E+02	-1.718E+03	 5.895E+03	 6.773E+00	 1.004E+01	 5.703E+02	 0.000E+00
    3.6688	 2.210E+02	 1.170E+00	 9.715E+02	-3.586E-01	 1.690E+03	-1.811E+03	 3.554E+00	 1.664E+02	 9.110E+01	 4.581E+02	-1.717E+03	 5.893E+03	 6.620E+00	 1.004E+01	 5.918E+02	 0.000E+00
    3.6750	 2.214E+02	 1.170E+00	 9.715E+02	-3.585E-01	 1.684E+03	-1.810E+03	 3.552E+00	 1.663E+02	 9.140E+01	 4.576E+02	-1.716E+03	 5.891E+03	 6.420E+00	 1.004E+01	 6.192E+02	 0.000E+00
    3.6813	 2.218E+02	 1.170E+00	 9.715E+02	-3.585E-01	 1.679E+03	-1.808E+03	 3.550E+00	 1.663E+02	 9.165E+01	 4.570E+02	-1.712E+03	 5.888E+03	 6.193E+00	 1.004E+01	 6.526E+02	 0.000E+00
    3.6875	 2.221E+02	 1.170E+00	 9.715E+02	-3.585E-01	 1.674E+03	-1.805E+03	 3.548E+00	 1.662E+02	 9.186E+01	 4.565E+02	-1.708E+03	 5.886E+03	 5.937E+00	 1.004E+01	 6.918E+02	 0.000E+00
    3.6938	 2.225E+02	 1.170E+00	 9.715E+02	-3.585E-01	 1.670E+03	-1.801E+03	 3.545E+00	 1.661E+02	 9.204E+01	 4.559E+02	-1.702E+03	 5.883E+03	 5.648E+00	 1.004E+01	 7.366E+02	 0.000E+00
    3.7000	 2.229E+02	 1.170E+00	 9.715E+02	-3.585E-01	 1.668E+03	-1.797E+03	 3.543E+00	 1.661E+02	 9.218E+01	 4.554E+02	-1.695E+03	 5.881E+03	 5.347E+00	 1.004E+01	 7.869E+02	 0.000E+00
    3.7063	 2.233E+02	 1.170E+00	 9.715E+02	-3.586E-01	 1.665E+03	-1.792E+03	 3.541E+00	 1.660E+02	 9.230E+01	 4.548E+02	-1.687E+03	 5.878E+03	 5.017E+00	 1.004E+01	 8.420E+02	 0.000E+00
    3.7125	 2.236E+02	 1.170E+00	 9.715E+02	-3.587E-01	 1.664E+03	-1.787E+03	 3.539E+00	 1.659E+02	 9.238E+01	 4.542E+02	-1.678E+03	 5.875E+03	 4.658E+00	 1.004E+01	 9.021E+02	 0.000E+00
    3.7188	 2.240E+02	 1.170E+00	 9.715E+02	-3.589E-01	 1.663E+03	-1.781E+03	 3.537E+00	 1.659E+02	 9.244E+01	 4.536E+02	-1.668E+03	 5.872E+03	 4.312E+00	 1.004E+01	 9.666E+02	 0.000E+00
