
Predictions were generated on 06-Nov-2020 at 16:22:00 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #03: AWT-27CR2 with many DOFs with free yaw and steady wind.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	TeetDefl	RotTeetV	RotTeetA	OoPDefl2	IPDefl2	RootMOoP2	RootMIP2	RotTorq	YawBrTDxp	YawBrTDyp	YawBrTAxp	YawBrTAyp	NacYaw	NacYawV	NacYawA	LSSGagMys	LSSGagMzs	TwrBsMxt	TwrBsMyt	B1N3VUndx	B1N3VUndy	B1N3VUndz	B1N3VDisx	B1N3VDisy	B1N3VDisz	B1N3STVx	B1N3STVy	B1N3STVz
   13.5000	 1.039E+01	-6.000E+00	 0.000E+00	 7.497E+01	 8.540E-01	 1.046E+00	-3.243E+01	 1.498E-01	-1.509E-02	 3.847E+01	-4.061E+00	 3.704E+01	 4.401E-02	-2.409E-02	 7.767E-02	-6.626E-03	-2.635E+01	-1.204E+00	 3.828E+00	 1.308E+01	-1.421E+00	 6.073E+02	 1.135E+03	 1.189E+01	-1.799E-01	 2.667E+00	 1.189E+01	-1.799E-01	 2.667E+00	 3.163E-02	-7.738E+01	-1.548E-01
   13.5200	 1.039E+01	-6.000E+00	 0.000E+00	 8.148E+01	 8.681E-01	 3.364E-01	-3.787E+01	 1.523E-01	-1.526E-02	 3.823E+01	-4.158E+00	 3.718E+01	 4.418E-02	-2.400E-02	 2.433E-02	 8.404E-03	-2.637E+01	-1.101E+00	 6.260E+00	 1.320E+01	-9.571E-01	 5.993E+02	 1.136E+03	 1.181E+01	-9.167E-02	 2.667E+00	 1.181E+01	-9.167E-02	 2.667E+00	-1.241E-01	-7.737E+01	-1.616E-01
   13.5400	 1.039E+01	-6.000E+00	 0.000E+00	 8.800E+01	 8.670E-01	-4.428E-01	-3.956E+01	 1.532E-01	-1.508E-02	 3.813E+01	-4.597E+00	 3.696E+01	 4.436E-02	-2.391E-02	 5.826E-03	 1.312E-02	-2.639E+01	-9.589E-01	 7.866E+00	 1.331E+01	-5.194E-01	 5.930E+02	 1.142E+03	 1.173E+01	-4.524E-03	 2.652E+00	 1.173E+01	-4.524E-03	 2.652E+00	-3.066E-01	-7.736E+01	-1.710E-01
   13.5600	 1.039E+01	-6.000E+00	 0.000E+00	 9.451E+01	 8.503E-01	-1.232E+00	-3.905E+01	 1.523E-01	-1.478E-02	 3.828E+01	-4.942E+00	 3.666E+01	 4.454E-02	-2.381E-02	 1.987E-02	-6.881E-03	-2.641E+01	-7.854E-01	 9.526E+00	 1.334E+01	-7.205E-02	 5.904E+02	 1.153E+03	 1.165E+01	 8.049E-02	 2.620E+00	 1.165E+01	 8.049E-02	 2.620E+00	-4.857E-01	-7.735E+01	-1.819E-01
   13.5800	 1.039E+01	-6.000E+00	 0.000E+00	 1.010E+02	 8.180E-01	-1.994E+00	-3.693E+01	 1.502E-01	-1.468E-02	 3.842E+01	-4.695E+00	 3.653E+01	 4.474E-02	-2.371E-02	 3.533E-02	-4.231E-02	-2.643E+01	-5.771E-01	 1.127E+01	 1.317E+01	 3.686E-01	 5.905E+02	 1.164E+03	 1.156E+01	 1.625E-01	 2.573E+00	 1.156E+01	 1.625E-01	 2.573E+00	-6.386E-01	-7.734E+01	-1.925E-01
   13.6000	 1.039E+01	-6.000E+00	 0.000E+00	 1.075E+02	 7.709E-01	-2.699E+00	-3.328E+01	 1.480E-01	-1.494E-02	 3.827E+01	-3.682E+00	 3.655E+01	 4.494E-02	-2.363E-02	 2.495E-02	-7.238E-02	-2.643E+01	-3.387E-01	 1.240E+01	 1.278E+01	 7.566E-01	 5.913E+02	 1.173E+03	 1.148E+01	 2.409E-01	 2.517E+00	 1.148E+01	 2.409E-01	 2.517E+00	-7.661E-01	-7.733E+01	-2.009E-01
   13.6200	 1.039E+01	-6.000E+00	 0.000E+00	 1.141E+02	 7.106E-01	-3.318E+00	-2.837E+01	 1.463E-01	-1.552E-02	 3.782E+01	-2.128E+00	 3.657E+01	 4.515E-02	-2.358E-02	-1.221E-02	-8.332E-02	-2.644E+01	-8.947E-02	 1.228E+01	 1.222E+01	 1.060E+00	 5.909E+02	 1.179E+03	 1.140E+01	 3.150E-01	 2.452E+00	 1.140E+01	 3.150E-01	 2.452E+00	-8.816E-01	-7.733E+01	-2.060E-01
   13.6400	 1.039E+01	-6.000E+00	 0.000E+00	 1.206E+02	 6.389E-01	-3.829E+00	-2.312E+01	 1.454E-01	-1.624E-02	 3.730E+01	-4.473E-01	 3.645E+01	 4.536E-02	-2.357E-02	-5.587E-02	-7.691E-02	-2.644E+01	 1.449E-01	 1.101E+01	 1.161E+01	 1.290E+00	 5.893E+02	 1.182E+03	 1.133E+01	 3.843E-01	 2.378E+00	 1.133E+01	 3.843E-01	 2.378E+00	-9.894E-01	-7.735E+01	-2.077E-01
   13.6600	 1.039E+01	-6.000E+00	 0.000E+00	 1.271E+02	 5.580E-01	-4.244E+00	-1.836E+01	 1.453E-01	-1.696E-02	 3.698E+01	 1.089E+00	 3.626E+01	 4.555E-02	-2.358E-02	-8.271E-02	-6.588E-02	-2.643E+01	 3.475E-01	 9.231E+00	 1.104E+01	 1.465E+00	 5.878E+02	 1.186E+03	 1.126E+01	 4.482E-01	 2.294E+00	 1.126E+01	 4.482E-01	 2.294E+00	-1.078E+00	-7.738E+01	-2.069E-01
   13.6800	 1.039E+01	-6.000E+00	 0.000E+00	 1.336E+02	 4.698E-01	-4.563E+00	-1.346E+01	 1.455E-01	-1.761E-02	 3.686E+01	 2.477E+00	 3.613E+01	 4.570E-02	-2.362E-02	-8.804E-02	-6.034E-02	-2.642E+01	 5.156E-01	 7.648E+00	 1.050E+01	 1.600E+00	 5.881E+02	 1.192E+03	 1.119E+01	 5.063E-01	 2.200E+00	 1.119E+01	 5.063E-01	 2.200E+00	-1.127E+00	-7.741E+01	-2.046E-01
   13.7000	 1.039E+01	-6.000E+00	 0.000E+00	 1.401E+02	 3.762E-01	-4.782E+00	-8.564E+00	 1.460E-01	-1.829E-02	 3.683E+01	 3.913E+00	 3.614E+01	 4.582E-02	-2.368E-02	-8.287E-02	-6.119E-02	-2.641E+01	 6.558E-01	 6.409E+00	 9.971E+00	 1.671E+00	 5.906E+02	 1.197E+03	 1.113E+01	 5.580E-01	 2.103E+00	 1.113E+01	 5.580E-01	 2.103E+00	-1.129E+00	-7.745E+01	-2.011E-01
   13.7200	 1.039E+01	-6.000E+00	 0.000E+00	 1.466E+02	 2.792E-01	-4.902E+00	-3.286E+00	 1.466E-01	-1.907E-02	 3.676E+01	 5.607E+00	 3.626E+01	 4.591E-02	-2.377E-02	-7.909E-02	-6.307E-02	-2.640E+01	 7.713E-01	 5.073E+00	 9.411E+00	 1.630E+00	 5.951E+02	 1.201E+03	 1.108E+01	 6.031E-01	 2.004E+00	 1.108E+01	 6.031E-01	 2.004E+00	-1.097E+00	-7.747E+01	-1.962E-01
   13.7400	 1.039E+01	-6.000E+00	 0.000E+00	 1.531E+02	 1.809E-01	-4.909E+00	 2.624E+00	 1.472E-01	-2.000E-02	 3.664E+01	 7.594E+00	 3.639E+01	 4.596E-02	-2.388E-02	-8.148E-02	-5.932E-02	-2.638E+01	 8.554E-01	 3.256E+00	 8.832E+00	 1.454E+00	 6.003E+02	 1.202E+03	 1.104E+01	 6.410E-01	 1.907E+00	 1.104E+01	 6.410E-01	 1.907E+00	-1.048E+00	-7.749E+01	-1.895E-01
   13.7600	 1.039E+01	-6.000E+00	 0.000E+00	 1.597E+02	 8.360E-02	-4.800E+00	 8.083E+00	 1.477E-01	-2.103E-02	 3.656E+01	 9.729E+00	 3.644E+01	 4.599E-02	-2.402E-02	-8.585E-02	-4.699E-02	-2.636E+01	 8.989E-01	 1.053E+00	 8.276E+00	 1.156E+00	 6.056E+02	 1.201E+03	 1.101E+01	 6.715E-01	 1.812E+00	 1.101E+01	 6.715E-01	 1.812E+00	-1.000E+00	-7.751E+01	-1.812E-01
   13.7800	 1.039E+01	-6.000E+00	 0.000E+00	 1.662E+02	-1.048E-02	-4.596E+00	 1.186E+01	 1.481E-01	-2.207E-02	 3.655E+01	 1.185E+01	 3.643E+01	 4.597E-02	-2.418E-02	-8.737E-02	-2.645E-02	-2.635E+01	 8.975E-01	-1.172E+00	 7.794E+00	 7.680E-01	 6.104E+02	 1.199E+03	 1.098E+01	 6.942E-01	 1.716E+00	 1.098E+01	 6.942E-01	 1.716E+00	-9.574E-01	-7.753E+01	-1.724E-01
   13.8000	 1.039E+01	-6.000E+00	 0.000E+00	 1.727E+02	-1.000E-01	-4.360E+00	 1.021E+01	 1.485E-01	-2.307E-02	 3.650E+01	 1.392E+01	 3.637E+01	 4.593E-02	-2.434E-02	-8.929E-02	 2.169E-03	-2.633E+01	 8.518E-01	-3.466E+00	 7.437E+00	 3.000E-01	 6.152E+02	 1.196E+03	 1.098E+01	 7.087E-01	 1.621E+00	 1.098E+01	 7.087E-01	 1.621E+00	-9.129E-01	-7.755E+01	-1.643E-01
   13.8200	 1.039E+01	-6.000E+00	 0.000E+00	 1.792E+02	-1.849E-01	-4.127E+00	 1.050E+01	 1.489E-01	-2.404E-02	 3.629E+01	 1.599E+01	 3.634E+01	 4.584E-02	-2.451E-02	-8.086E-02	 2.875E-02	-2.631E+01	 7.594E-01	-5.624E+00	 7.236E+00	-2.288E-01	 6.204E+02	 1.192E+03	 1.098E+01	 7.147E-01	 1.531E+00	 8.468E+00	 5.524E-01	 1.177E+00	-9.217E-01	-7.754E+01	-1.580E-01
   13.8400	 1.039E+01	-6.000E+00	 0.000E+00	 1.857E+02	-2.683E-01	-4.351E+00	-2.959E+01	 1.483E-01	-2.499E-02	 3.454E+01	 1.852E+01	 3.594E+01	 4.573E-02	-2.466E-02	-1.298E-01	 8.584E-02	-2.630E+01	 6.105E-01	-1.005E+01	 7.499E+00	-9.036E-01	 6.258E+02	 1.189E+03	 1.100E+01	 7.118E-01	 1.451E+00	 1.100E+01	 7.118E-01	 1.451E+00	-1.048E+00	-7.749E+01	-1.515E-01
   13.8600	 1.039E+01	-6.000E+00	 0.000E+00	 1.922E+02	-3.586E-01	-4.506E+00	 2.243E+01	 1.447E-01	-2.588E-02	 3.327E+01	 2.135E+01	 3.496E+01	 4.556E-02	-2.478E-02	-1.051E-01	 1.086E-01	-2.629E+01	 3.568E-01	-1.451E+01	 8.037E+00	-1.651E+00	 6.321E+02	 1.186E+03	 1.103E+01	 6.998E-01	 1.362E+00	 1.103E+01	 6.998E-01	 1.362E+00	-1.115E+00	-7.748E+01	-1.412E-01
   13.8800	 1.039E+01	-6.000E+00	 0.000E+00	 1.987E+02	-4.418E-01	-3.756E+00	 3.959E+01	 1.407E-01	-2.631E-02	 3.434E+01	 2.249E+01	 3.436E+01	 4.535E-02	-2.485E-02	-1.321E-02	 8.439E-02	-2.628E+01	 7.508E-02	-1.272E+01	 7.997E+00	-2.089E+00	 6.378E+02	 1.182E+03	 1.107E+01	 6.784E-01	 1.256E+00	 1.107E+01	 6.784E-01	 1.256E+00	-1.120E+00	-7.753E+01	-1.329E-01
   13.9000	 1.039E+01	-6.000E+00	 0.000E+00	 2.053E+02	-5.105E-01	-3.192E+00	 1.807E+01	 1.397E-01	-2.666E-02	 3.634E+01	 2.298E+01	 3.485E+01	 4.514E-02	-2.490E-02	 5.530E-02	 5.223E-02	-2.629E+01	-1.352E-01	-8.424E+00	 8.036E+00	-2.258E+00	 6.403E+02	 1.173E+03	 1.113E+01	 6.478E-01	 1.148E+00	 1.113E+01	 6.478E-01	 1.148E+00	-1.013E+00	-7.756E+01	-1.312E-01
   13.9200	 1.039E+01	-6.000E+00	 0.000E+00	 2.118E+02	-5.711E-01	-2.861E+00	 1.809E+01	 1.426E-01	-2.760E-02	 3.704E+01	 2.469E+01	 3.611E+01	 4.495E-02	-2.492E-02	 5.252E-02	 5.792E-02	-2.629E+01	-2.804E-01	-6.773E+00	 8.424E+00	-2.509E+00	 6.379E+02	 1.160E+03	 1.120E+01	 6.086E-01	 1.052E+00	 1.120E+01	 6.086E-01	 1.052E+00	-7.973E-01	-7.755E+01	-1.309E-01
   13.9400	 1.039E+01	-6.000E+00	 0.000E+00	 2.183E+02	-6.246E-01	-2.492E+00	 1.612E+01	 1.487E-01	-2.924E-02	 3.640E+01	 2.750E+01	 3.712E+01	 4.478E-02	-2.492E-02	 4.960E-03	 1.027E-01	-2.630E+01	-4.307E-01	-8.684E+00	 9.089E+00	-2.910E+00	 6.321E+02	 1.148E+03	 1.127E+01	 5.612E-01	 9.809E-01	 1.127E+01	 5.612E-01	 9.809E-01	-5.510E-01	-7.752E+01	-1.283E-01
   13.9600	 1.039E+01	-6.000E+00	 0.000E+00	 2.248E+02	-6.719E-01	-2.279E+00	 5.181E+00	 1.559E-01	-3.114E-02	 3.577E+01	 3.051E+01	 3.725E+01	 4.461E-02	-2.487E-02	-1.539E-02	 1.385E-01	-2.631E+01	-6.334E-01	-1.140E+01	 1.008E+01	-3.202E+00	 6.266E+02	 1.142E+03	 1.135E+01	 5.061E-01	 9.296E-01	 1.135E+01	 5.061E-01	 9.296E-01	-3.749E-01	-7.751E+01	-1.247E-01
   13.9800	 1.039E+01	-6.000E+00	 0.000E+00	 2.313E+02	-7.169E-01	-2.233E+00	 1.939E+00	 1.613E-01	-3.286E-02	 3.607E+01	 3.303E+01	 3.672E+01	 4.443E-02	-2.478E-02	 2.409E-02	 1.288E-01	-2.632E+01	-8.706E-01	-1.174E+01	 1.122E+01	-3.183E+00	 6.237E+02	 1.142E+03	 1.143E+01	 4.437E-01	 8.851E-01	 1.143E+01	 4.437E-01	 8.851E-01	-2.718E-01	-7.753E+01	-1.225E-01
   14.0000	 1.039E+01	-6.000E+00	 0.000E+00	 2.378E+02	-7.608E-01	-2.135E+00	 8.626E+00	 1.639E-01	-3.408E-02	 3.723E+01	 3.463E+01	 3.627E+01	 4.427E-02	-2.463E-02	 9.357E-02	 7.732E-02	-2.634E+01	-1.080E+00	-8.659E+00	 1.216E+01	-2.850E+00	 6.225E+02	 1.144E+03	 1.152E+01	 3.749E-01	 8.424E-01	 1.152E+01	 3.749E-01	 8.424E-01	-1.741E-01	-7.757E+01	-1.231E-01
   14.0200	 1.039E+01	-6.000E+00	 0.000E+00	 2.443E+02	-8.012E-01	-1.875E+00	 1.757E+01	 1.648E-01	-3.473E-02	 3.840E+01	 3.538E+01	 3.635E+01	 4.414E-02	-2.445E-02	 1.322E-01	 2.037E-02	-2.637E+01	-1.203E+00	-3.527E+00	 1.272E+01	-2.320E+00	 6.198E+02	 1.143E+03	 1.162E+01	 3.007E-01	 8.073E-01	 1.162E+01	 3.007E-01	 8.073E-01	-4.378E-02	-7.762E+01	-1.257E-01
   14.0400	 1.039E+01	-6.000E+00	 0.000E+00	 2.509E+02	-8.345E-01	-1.428E+00	 2.711E+01	 1.651E-01	-3.495E-02	 3.883E+01	 3.566E+01	 3.681E+01	 4.407E-02	-2.426E-02	 1.131E-01	-8.711E-03	-2.639E+01	-1.222E+00	 1.461E+00	 1.299E+01	-1.748E+00	 6.132E+02	 1.137E+03	 1.171E+01	 2.223E-01	 7.870E-01	 1.171E+01	 2.223E-01	 7.870E-01	 1.006E-01	-7.765E+01	-1.272E-01
   14.0600	 1.039E+01	-6.000E+00	 0.000E+00	 2.574E+02	-8.571E-01	-8.009E-01	 3.505E+01	 1.656E-01	-3.497E-02	 3.853E+01	 3.584E+01	 3.719E+01	 4.403E-02	-2.408E-02	 6.190E-02	-5.746E-03	-2.641E+01	-1.155E+00	 4.901E+00	 1.312E+01	-1.241E+00	 6.032E+02	 1.131E+03	 1.180E+01	 1.409E-01	 7.824E-01	 1.180E+01	 1.409E-01	 7.824E-01	 2.207E-01	-7.765E+01	-1.245E-01
   14.0800	 1.039E+01	-6.000E+00	 0.000E+00	 2.639E+02	-8.658E-01	-5.374E-02	 3.899E+01	 1.660E-01	-3.499E-02	 3.806E+01	 3.606E+01	 3.718E+01	 4.403E-02	-2.389E-02	 2.565E-02	 5.272E-03	-2.644E+01	-1.036E+00	 6.896E+00	 1.324E+01	-7.950E-01	 5.928E+02	 1.128E+03	 1.189E+01	 5.750E-02	 7.884E-01	 1.189E+01	 5.750E-02	 7.884E-01	 3.007E-01	-7.764E+01	-1.168E-01
   14.1000	 1.039E+01	-6.000E+00	 0.000E+00	 2.704E+02	-8.590E-01	 7.369E-01	 3.969E+01	 1.660E-01	-3.507E-02	 3.785E+01	 3.627E+01	 3.690E+01	 4.403E-02	-2.371E-02	 2.790E-02	-1.834E-03	-2.645E+01	-8.824E-01	 8.436E+00	 1.333E+01	-3.575E-01	 5.853E+02	 1.131E+03	 1.198E+01	-2.686E-02	 7.997E-01	 1.198E+01	-2.686E-02	 7.997E-01	 3.614E-01	-7.764E+01	-1.054E-01
   14.1200	 1.039E+01	-6.000E+00	 0.000E+00	 2.769E+02	-8.363E-01	 1.522E+00	 3.852E+01	 1.653E-01	-3.508E-02	 3.785E+01	 3.622E+01	 3.664E+01	 4.405E-02	-2.353E-02	 5.275E-02	-3.259E-02	-2.647E+01	-6.968E-01	 1.015E+01	 1.330E+01	 8.972E-02	 5.815E+02	 1.138E+03	 1.206E+01	-1.112E-01	 8.157E-01	 1.206E+01	-1.112E-01	 8.157E-01	 4.378E-01	-7.765E+01	-9.296E-02
   14.1400	 1.039E+01	-6.000E+00	 0.000E+00	 2.834E+02	-7.984E-01	 2.267E+00	 3.575E+01	 1.641E-01	-3.482E-02	 3.775E+01	 3.564E+01	 3.658E+01	 4.409E-02	-2.336E-02	 6.647E-02	-7.127E-02	-2.648E+01	-4.768E-01	 1.176E+01	 1.305E+01	 5.156E-01	 5.801E+02	 1.144E+03	 1.214E+01	-1.948E-01	 8.403E-01	 1.214E+01	-1.948E-01	 8.403E-01	 5.469E-01	-7.766E+01	-8.163E-02
   14.1600	 1.039E+01	-6.000E+00	 0.000E+00	 2.899E+02	-7.461E-01	 2.942E+00	 3.157E+01	 1.625E-01	-3.414E-02	 3.733E+01	 3.442E+01	 3.662E+01	 4.415E-02	-2.322E-02	 5.011E-02	-9.772E-02	-2.649E+01	-2.324E-01	 1.247E+01	 1.258E+01	 8.743E-01	 5.786E+02	 1.148E+03	 1.222E+01	-2.766E-01	 8.781E-01	 1.222E+01	-2.766E-01	 8.781E-01	 6.769E-01	-7.767E+01	-7.280E-02
   14.1800	 1.039E+01	-6.000E+00	 0.000E+00	 2.965E+02	-6.813E-01	 3.521E+00	 2.613E+01	 1.604E-01	-3.309E-02	 3.668E+01	 3.274E+01	 3.659E+01	 4.423E-02	-2.311E-02	 1.180E-02	-1.034E-01	-2.649E+01	 1.310E-02	 1.187E+01	 1.199E+01	 1.149E+00	 5.759E+02	 1.149E+03	 1.228E+01	-3.559E-01	 9.303E-01	 1.228E+01	-3.559E-01	 9.303E-01	 8.032E-01	-7.766E+01	-6.684E-02
   14.2000	 1.039E+01	-6.000E+00	 0.000E+00	 3.030E+02	-6.060E-01	 3.994E+00	 2.125E+01	 1.577E-01	-3.189E-02	 3.606E+01	 3.094E+01	 3.643E+01	 4.432E-02	-2.305E-02	-2.365E-02	-9.558E-02	-2.649E+01	 2.361E-01	 1.033E+01	 1.139E+01	 1.357E+00	 5.727E+02	 1.150E+03	 1.234E+01	-4.317E-01	 9.952E-01	 1.234E+01	-4.317E-01	 9.952E-01	 9.092E-01	-7.764E+01	-6.346E-02
   14.2200	 1.039E+01	-6.000E+00	 0.000E+00	 3.095E+02	-5.222E-01	 4.370E+00	 1.636E+01	 1.545E-01	-3.078E-02	 3.569E+01	 2.929E+01	 3.624E+01	 4.440E-02	-2.303E-02	-3.893E-02	-8.731E-02	-2.648E+01	 4.247E-01	 8.556E+00	 1.083E+01	 1.518E+00	 5.705E+02	 1.152E+03	 1.240E+01	-5.032E-01	 1.070E+00	 1.240E+01	-5.032E-01	 1.070E+00	 9.917E-01	-7.762E+01	-6.222E-02
   14.2400	 1.039E+01	-6.000E+00	 0.000E+00	 3.160E+02	-4.319E-01	 4.649E+00	 1.146E+01	 1.513E-01	-2.984E-02	 3.552E+01	 2.782E+01	 3.615E+01	 4.446E-02	-2.304E-02	-3.664E-02	-8.542E-02	-2.647E+01	 5.808E-01	 7.125E+00	 1.030E+01	 1.635E+00	 5.707E+02	 1.155E+03	 1.244E+01	-5.693E-01	 1.154E+00	 1.244E+01	-5.693E-01	 1.154E+00	 1.053E+00	-7.759E+01	-6.298E-02
   14.2600	 1.039E+01	-6.000E+00	 0.000E+00	 3.225E+02	-3.369E-01	 4.829E+00	 6.575E+00	 1.488E-01	-2.901E-02	 3.545E+01	 2.636E+01	 3.620E+01	 4.451E-02	-2.308E-02	-2.907E-02	-8.828E-02	-2.646E+01	 7.113E-01	 5.921E+00	 9.759E+00	 1.670E+00	 5.734E+02	 1.159E+03	 1.248E+01	-6.291E-01	 1.246E+00	 1.248E+01	-6.291E-01	 1.246E+00	 1.097E+00	-7.757E+01	-6.599E-02
   14.2800	 1.039E+01	-6.000E+00	 0.000E+00	 3.290E+02	-2.394E-01	 4.907E+00	 9.984E-01	 1.475E-01	-2.817E-02	 3.539E+01	 2.466E+01	 3.633E+01	 4.455E-02	-2.316E-02	-2.678E-02	-8.905E-02	-2.644E+01	 8.158E-01	 4.443E+00	 9.187E+00	 1.581E+00	 5.780E+02	 1.161E+03	 1.251E+01	-6.816E-01	 1.344E+00	 1.251E+01	-6.816E-01	 1.344E+00	 1.119E+00	-7.756E+01	-7.155E-02
   14.3000	 1.039E+01	-6.000E+00	 0.000E+00	 3.355E+02	-1.414E-01	 4.867E+00	-4.918E+00	 1.475E-01	-2.726E-02	 3.541E+01	 2.268E+01	 3.643E+01	 4.457E-02	-2.328E-02	-3.062E-02	-8.218E-02	-2.643E+01	 8.856E-01	 2.467E+00	 8.610E+00	 1.358E+00	 5.833E+02	 1.162E+03	 1.252E+01	-7.259E-01	 1.448E+00	 1.252E+01	-7.259E-01	 1.448E+00	 1.121E+00	-7.754E+01	-7.956E-02
   14.3200	 1.039E+01	-6.000E+00	 0.000E+00	 3.421E+02	-4.543E-02	 4.716E+00	-9.891E+00	 1.484E-01	-2.633E-02	 3.555E+01	 2.056E+01	 3.646E+01	 4.459E-02	-2.343E-02	-3.505E-02	-6.617E-02	-2.641E+01	 9.127E-01	 2.291E-01	 8.075E+00	 1.024E+00	 5.887E+02	 1.160E+03	 1.254E+01	-7.611E-01	 1.554E+00	 1.254E+01	-7.611E-01	 1.554E+00	 1.105E+00	-7.752E+01	-8.922E-02
   14.3400	 1.039E+01	-6.000E+00	 0.000E+00	 3.486E+02	 4.668E-02	 4.486E+00	-1.248E+01	 1.497E-01	-2.548E-02	 3.581E+01	 1.846E+01	 3.643E+01	 4.459E-02	-2.360E-02	-3.718E-02	-4.196E-02	-2.639E+01	 8.954E-01	-1.948E+00	 7.629E+00	 6.070E-01	 5.941E+02	 1.159E+03	 1.254E+01	-7.865E-01	 1.662E+00	 1.254E+01	-7.865E-01	 1.662E+00	 1.078E+00	-7.751E+01	-9.943E-02
   14.3600	 1.039E+01	-6.000E+00	 0.000E+00	 3.551E+02	 1.341E-01	 4.258E+00	-1.091E+01	 1.514E-01	-2.474E-02	 3.590E+01	 1.634E+01	 3.634E+01	 4.457E-02	-2.379E-02	-4.042E-02	-1.055E-02	-2.637E+01	 8.327E-01	-4.365E+00	 7.333E+00	 1.078E-01	 5.999E+02	 1.157E+03	 1.253E+01	-8.012E-01	 1.771E+00	 1.253E+01	-8.012E-01	 1.771E+00	 1.045E+00	-7.750E+01	-1.092E-01
   14.3800	 1.039E+01	-6.000E+00	 0.000E+00	 1.607E+00	 2.169E-01	 4.075E+00	 3.962E+00	 1.526E-01	-2.379E-02	 3.521E+01	 1.422E+01	 3.631E+01	 4.454E-02	-2.399E-02	-4.590E-02	 2.313E-02	-2.636E+01	 7.249E-01	-6.633E+00	 7.211E+00	-4.484E-01	 6.063E+02	 1.156E+03	 1.252E+01	-8.048E-01	 1.881E+00	 1.252E+01	-8.048E-01	 1.881E+00	 1.002E+00	-7.749E+01	-1.179E-01
   14.4000	 1.039E+01	-6.000E+00	 0.000E+00	 8.121E+00	 3.021E-01	 4.502E+00	 1.791E+01	 1.523E-01	-2.193E-02	 3.289E+01	 1.076E+01	 3.560E+01	 4.449E-02	-2.417E-02	-9.285E-02	 8.122E-02	-2.634E+01	 5.397E-01	-1.219E+01	 7.730E+00	-1.194E+00	 6.134E+02	 1.155E+03	 1.249E+01	-7.968E-01	 1.991E+00	 1.249E+01	-7.968E-01	 1.991E+00	 9.516E-01	-7.748E+01	-1.231E-01
   14.4200	 1.039E+01	-6.000E+00	 0.000E+00	 1.463E+01	 3.916E-01	 4.252E+00	-3.803E+01	 1.519E-01	-2.014E-02	 3.343E+01	 7.554E+00	 3.464E+01	 4.440E-02	-2.433E-02	-3.706E-02	 8.580E-02	-2.634E+01	 2.611E-01	-1.452E+01	 8.047E+00	-1.861E+00	 6.214E+02	 1.156E+03	 1.247E+01	-7.770E-01	 2.091E+00	 1.247E+01	-7.770E-01	 2.091E+00	 8.368E-01	-7.745E+01	-1.268E-01
   14.4400	 1.039E+01	-6.000E+00	 0.000E+00	 2.115E+01	 4.686E-01	 3.469E+00	-3.118E+01	 1.480E-01	-1.951E-02	 3.529E+01	 6.701E+00	 3.439E+01	 4.431E-02	-2.445E-02	 5.106E-02	 5.530E-02	-2.633E+01	-7.924E-04	-1.110E+01	 7.952E+00	-2.169E+00	 6.280E+02	 1.154E+03	 1.243E+01	-7.455E-01	 2.169E+00	 1.243E+01	-7.455E-01	 2.169E+00	 7.752E-01	-7.743E+01	-1.295E-01
   14.4600	 1.039E+01	-6.000E+00	 0.000E+00	 2.766E+01	 5.332E-01	 3.045E+00	-1.565E+01	 1.427E-01	-1.954E-02	 3.675E+01	 6.663E+00	 3.526E+01	 4.423E-02	-2.455E-02	 9.026E-02	 3.548E-02	-2.634E+01	-1.814E-01	-7.372E+00	 8.128E+00	-2.333E+00	 6.307E+02	 1.147E+03	 1.239E+01	-7.032E-01	 2.245E+00	 1.239E+01	-7.032E-01	 2.245E+00	 8.486E-01	-7.746E+01	-1.325E-01
   14.4800	 1.039E+01	-6.000E+00	 0.000E+00	 3.417E+01	 5.908E-01	 2.700E+00	-1.912E+01	 1.393E-01	-1.913E-02	 3.691E+01	 5.593E+00	 3.653E+01	 4.418E-02	-2.463E-02	 5.910E-02	 6.143E-02	-2.634E+01	-3.203E-01	-7.183E+00	 8.617E+00	-2.656E+00	 6.288E+02	 1.137E+03	 1.234E+01	-6.510E-01	 2.337E+00	 1.234E+01	-6.510E-01	 2.337E+00	 9.263E-01	-7.750E+01	-1.378E-01
   14.5000	 1.039E+01	-6.000E+00	 0.000E+00	 4.068E+01	 6.412E-01	 2.364E+00	-1.185E+01	 1.384E-01	-1.789E-02	 3.604E+01	 3.232E+00	 3.725E+01	 4.416E-02	-2.469E-02	 7.778E-03	 1.121E-01	-2.635E+01	-4.881E-01	-9.815E+00	 9.403E+00	-3.052E+00	 6.249E+02	 1.132E+03	 1.228E+01	-5.901E-01	 2.435E+00	 1.228E+01	-5.901E-01	 2.435E+00	 8.859E-01	-7.752E+01	-1.437E-01
