
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:46:24.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    3.7860   5.8189714E+05   5.3777813E+05   5.8337665E+05   2.2112684E+05   2.1686564E+05   2.2112210E+05   3.6445741E+05   3.2052593E+05   3.6654520E+05   1.4658566E+04   2.0962028E+04   1.4658570E+04   3.4358357E+05   1.2063804E+05  -1.5033115E+04   3.2020802E+05  -5.9572688E-11  -1.4272297E+04   3.4555640E+05  -1.2132642E+05  -1.5035296E+04  -3.8342170E+02   1.6246682E+02  -1.4652650E+04   1.5689143E+04   4.4507295E-42  -1.3901705E+04  -3.8355744E+02  -1.6252434E+02  -1.4652650E+04  -3.4040203E+05  -1.2408826E+05  -4.5533817E+05  -1.3602603E+01  -1.6151068E-02  -1.1817233E+01  -3.1834843E+05   1.8474436E+02  -4.3342769E+05  -1.3602603E+01  -1.6151068E-02  -1.1817233E+01  -3.4144228E+05   1.2488883E+05  -4.5623268E+05  -1.3602603E+01  -1.6151068E-02  -1.1817233E+01  -8.5132269E+03  -2.7638864E+03  -2.2094562E+05   5.4334372E+01  -5.2468780E-03  -8.8902386E+00  -1.3871204E+04   4.5224124E+01  -2.1642157E+05   5.4334372E+01  -5.2468780E-03  -8.8902386E+00  -8.5129748E+03   2.8611674E+03  -2.2093964E+05   5.4334372E+01  -5.2468780E-03  -8.8902386E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005613E+01  -5.0002685E+01  -4.9782784E+01  -4.9140582E+01  -4.8083048E+01  -4.6631188E+01  -4.4811626E+01  -4.2640629E+01  -4.0149662E+01  -3.7368166E+01  -3.4316820E+01  -3.1017867E+01  -2.7502184E+01  -2.3800283E+01  -1.9937818E+01  -1.5937736E+01  -1.1817233E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002791E+01  -4.9781888E+01  -4.9123585E+01  -4.8028762E+01  -4.6532151E+01  -4.4664489E+01  -4.2447793E+01  -3.9926203E+01  -3.7127099E+01  -3.4070245E+01  -3.0774154E+01  -2.7274525E+01  -2.3604097E+01  -1.9787493E+01  -1.5854045E+01  -1.1817233E+01
    3.7890   5.8177400E+05   5.3740207E+05   5.8330465E+05   2.2110997E+05   2.1684862E+05   2.2110514E+05   3.6425750E+05   3.1998503E+05   3.6641655E+05   1.4658583E+04   2.0958942E+04   1.4658588E+04   3.4339830E+05   1.2056180E+05  -1.5032908E+04   3.1966660E+05  -6.2065712E-11  -1.4271702E+04   3.4543843E+05  -1.2127374E+05  -1.5035164E+04  -3.8397122E+02   1.6269967E+02  -1.4652650E+04   1.5685016E+04   4.6595028E-42  -1.3901710E+04  -3.8410773E+02  -1.6275751E+02  -1.4652651E+04  -3.4032096E+05  -1.2406563E+05  -4.5524756E+05  -1.3602218E+01  -1.6170856E-02  -1.1818116E+01  -3.1811096E+05   1.8380563E+02  -4.3313551E+05  -1.3602218E+01  -1.6170856E-02  -1.1818116E+01  -3.4139187E+05   1.2487565E+05  -4.5618195E+05  -1.3602218E+01  -1.6170856E-02  -1.1818116E+01  -8.5019775E+03  -2.7696670E+03  -2.2092909E+05   5.4334692E+01  -5.2550012E-03  -8.8896105E+00  -1.3868488E+04   4.4995982E+01  -2.1640468E+05   5.4334692E+01  -5.2550012E-03  -8.8896105E+00  -8.5017145E+03   2.8665178E+03  -2.2092303E+05   5.4334692E+01  -5.2550012E-03  -8.8896105E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005613E+01  -5.0002688E+01  -4.9782900E+01  -4.9140819E+01  -4.8083378E+01  -4.6631529E+01  -4.4812017E+01  -4.2641093E+01  -4.0150123E+01  -3.7368707E+01  -3.4317523E+01  -3.1018744E+01  -2.7503135E+01  -2.3801273E+01  -1.9938766E+01  -1.5938661E+01  -1.1818116E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002792E+01  -4.9781873E+01  -4.9123790E+01  -4.8029213E+01  -4.6532534E+01  -4.4664813E+01  -4.2448131E+01  -3.9926566E+01  -3.7127582E+01  -3.4070945E+01  -3.0775150E+01  -2.7275626E+01  -2.3605166E+01  -1.9788486E+01  -1.5855000E+01  -1.1818116E+01
    3.7920   5.8167872E+05   5.3704818E+05   5.8325289E+05   2.2109374E+05   2.1683212E+05   2.2108882E+05   3.6409784E+05   3.1947718E+05   3.6631777E+05   1.4658601E+04   2.0955858E+04   1.4658605E+04   3.4325102E+05   1.2049892E+05  -1.5032743E+04   3.1915827E+05  -6.4664759E-11  -1.4271144E+04   3.4534867E+05  -1.2123100E+05  -1.5035062E+04  -3.8451385E+02   1.6292960E+02  -1.4652651E+04   1.5680891E+04   4.8778575E-42  -1.3901715E+04  -3.8465110E+02  -1.6298775E+02  -1.4652651E+04  -3.4025653E+05  -1.2404907E+05  -4.5517848E+05  -1.3601832E+01  -1.6190497E-02  -1.1818996E+01  -3.1788680E+05   1.8287030E+02  -4.3286105E+05  -1.3601832E+01  -1.6190497E-02  -1.1818996E+01  -3.4135356E+05   1.2486689E+05  -4.5614685E+05  -1.3601832E+01  -1.6190497E-02  -1.1818996E+01  -8.4907880E+03  -2.7754709E+03  -2.2091321E+05   5.4335013E+01  -5.2630435E-03  -8.8889838E+00  -1.3865823E+04   4.4765047E+01  -2.1638832E+05   5.4335013E+01  -5.2630435E-03  -8.8889838E+00  -8.4905139E+03   2.8718856E+03  -2.2090706E+05   5.4335013E+01  -5.2630435E-03  -8.8889838E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005613E+01  -5.0002691E+01  -4.9783016E+01  -4.9141056E+01  -4.8083707E+01  -4.6631870E+01  -4.4812405E+01  -4.2641555E+01  -4.0150581E+01  -3.7369243E+01  -3.4318220E+01  -3.1019615E+01  -2.7504082E+01  -2.3802259E+01  -1.9939710E+01  -1.5939582E+01  -1.1818996E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002794E+01  -4.9781858E+01  -4.9123992E+01  -4.8029662E+01  -4.6532917E+01  -4.4665134E+01  -4.2448467E+01  -3.9926926E+01  -3.7128060E+01  -3.4071638E+01  -3.0776140E+01  -2.7276722E+01  -2.3606231E+01  -1.9789477E+01  -1.5855953E+01  -1.1818996E+01
    3.7950   5.8161195E+05   5.3671920E+05   5.8322179E+05   2.2107818E+05   2.1681618E+05   2.2107316E+05   3.6397948E+05   3.1900621E+05   3.6624959E+05   1.4658618E+04   2.0952776E+04   1.4658622E+04   3.4314274E+05   1.2044976E+05  -1.5032622E+04   3.1868686E+05  -6.7375239E-11  -1.4270627E+04   3.4528779E+05  -1.2119841E+05  -1.5034992E+04  -3.8504966E+02   1.6315664E+02  -1.4652652E+04   1.5676767E+04   5.1062235E-42  -1.3901719E+04  -3.8518764E+02  -1.6321510E+02  -1.4652652E+04  -3.4020912E+05  -1.2403871E+05  -4.5513142E+05  -1.3601445E+01  -1.6209990E-02  -1.1819873E+01  -3.1767760E+05   1.8193924E+02  -4.3260652E+05  -1.3601445E+01  -1.6209990E-02  -1.1819873E+01  -3.4132758E+05   1.2486263E+05  -4.5612767E+05  -1.3601445E+01  -1.6209990E-02  -1.1819873E+01  -8.4796594E+03  -2.7812985E+03  -2.2089799E+05   5.4335335E+01  -5.2710044E-03  -8.8883586E+00  -1.3863212E+04   4.4531341E+01  -2.1637251E+05   5.4335335E+01  -5.2710044E-03  -8.8883586E+00  -8.4793743E+03   2.8772712E+03  -2.2089174E+05   5.4335335E+01  -5.2710044E-03  -8.8883586E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005613E+01  -5.0002694E+01  -4.9783133E+01  -4.9141291E+01  -4.8084036E+01  -4.6632211E+01  -4.4812791E+01  -4.2642015E+01  -4.0151036E+01  -3.7369774E+01  -3.4318911E+01  -3.1020481E+01  -2.7505024E+01  -2.3803240E+01  -1.9940651E+01  -1.5940501E+01  -1.1819873E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002796E+01  -4.9781843E+01  -4.9124191E+01  -4.8030111E+01  -4.6533299E+01  -4.4665452E+01  -4.2448803E+01  -3.9927286E+01  -3.7128534E+01  -3.4072323E+01  -3.0777124E+01  -2.7277813E+01  -2.3607291E+01  -1.9790467E+01  -1.5856903E+01  -1.1819873E+01
    3.7980   5.8157415E+05   5.3641767E+05   5.8321159E+05   2.2106331E+05   2.1680080E+05   2.2105819E+05   3.6390322E+05   3.1857568E+05   3.6621250E+05   1.4658635E+04   2.0949694E+04   1.4658640E+04   3.4307420E+05   1.2041457E+05  -1.5032544E+04   3.1825592E+05  -7.0202852E-11  -1.4270155E+04   3.4525626E+05  -1.2117614E+05  -1.5034955E+04  -3.8557875E+02   1.6338083E+02  -1.4652652E+04   1.5672644E+04   5.3450498E-42  -1.3901724E+04  -3.8571742E+02  -1.6343959E+02  -1.4652652E+04  -3.4017900E+05  -1.2403466E+05  -4.5510675E+05  -1.3601058E+01  -1.6229334E-02  -1.1820748E+01  -3.1748491E+05   1.8101328E+02  -4.3237393E+05  -1.3601058E+01  -1.6229334E-02  -1.1820748E+01  -3.4131411E+05   1.2486294E+05  -4.5612464E+05  -1.3601058E+01  -1.6229334E-02  -1.1820748E+01  -8.4685927E+03  -2.7871503E+03  -2.2088346E+05   5.4335658E+01  -5.2788835E-03  -8.8877347E+00  -1.3860654E+04   4.4294886E+01  -2.1635727E+05   5.4335658E+01  -5.2788835E-03  -8.8877347E+00  -8.4682966E+03   2.8826750E+03  -2.2087712E+05   5.4335658E+01  -5.2788835E-03  -8.8877347E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005613E+01  -5.0002697E+01  -4.9783249E+01  -4.9141526E+01  -4.8084364E+01  -4.6632551E+01  -4.4813175E+01  -4.2642473E+01  -4.0151490E+01  -3.7370302E+01  -3.4319595E+01  -3.1021340E+01  -2.7505960E+01  -2.3804218E+01  -1.9941589E+01  -1.5941417E+01  -1.1820748E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002797E+01  -4.9781827E+01  -4.9124388E+01  -4.8030558E+01  -4.6533680E+01  -4.4665769E+01  -4.2449138E+01  -3.9927643E+01  -3.7129003E+01  -3.4073002E+01  -3.0778101E+01  -2.7278898E+01  -2.3608346E+01  -1.9791455E+01  -1.5857852E+01  -1.1820748E+01
    3.8010   5.8156563E+05   5.3614591E+05   5.8322244E+05   2.2104915E+05   2.1678600E+05   2.2104394E+05   3.6386955E+05   3.1818880E+05   3.6620679E+05   1.4658652E+04   2.0946614E+04   1.4658656E+04   3.4304588E+05   1.2039352E+05  -1.5032512E+04   3.1786867E+05  -7.3153599E-11  -1.4269730E+04   3.4525436E+05  -1.2116429E+05  -1.5034951E+04  -3.8610117E+02   1.6360219E+02  -1.4652653E+04   1.5668522E+04   5.5948049E-42  -1.3901728E+04  -3.8624053E+02  -1.6366124E+02  -1.4652653E+04  -3.4016635E+05  -1.2403698E+05  -4.5510467E+05  -1.3600670E+01  -1.6248528E-02  -1.1821619E+01  -3.1731010E+05   1.8009311E+02  -4.3216513E+05  -1.3600670E+01  -1.6248528E-02  -1.1821619E+01  -3.4131321E+05   1.2486785E+05  -4.5613784E+05  -1.3600670E+01  -1.6248528E-02  -1.1821619E+01  -8.4575887E+03  -2.7930265E+03  -2.2086964E+05   5.4335981E+01  -5.2866804E-03  -8.8871123E+00  -1.3858153E+04   4.4055704E+01  -2.1634260E+05   5.4335981E+01  -5.2866804E-03  -8.8871123E+00  -8.4572815E+03   2.8880974E+03  -2.2086321E+05   5.4335981E+01  -5.2866804E-03  -8.8871123E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005614E+01  -5.0002700E+01  -4.9783365E+01  -4.9141760E+01  -4.8084691E+01  -4.6632892E+01  -4.4813557E+01  -4.2642928E+01  -4.0151940E+01  -3.7370824E+01  -3.4320274E+01  -3.1022194E+01  -2.7506892E+01  -2.3805191E+01  -1.9942523E+01  -1.5942330E+01  -1.1821619E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002799E+01  -4.9781812E+01  -4.9124582E+01  -4.8031004E+01  -4.6534061E+01  -4.4666083E+01  -4.2449473E+01  -3.9927999E+01  -3.7129469E+01  -3.4073673E+01  -3.0779071E+01  -2.7279978E+01  -2.3609396E+01  -1.9792441E+01  -1.5858798E+01  -1.1821619E+01
    3.8040   5.8158639E+05   5.3590588E+05   5.8325425E+05   2.2103565E+05   2.1677174E+05   2.2103034E+05   3.6387873E+05   3.1784844E+05   3.6623254E+05   1.4658669E+04   2.0943535E+04   1.4658673E+04   3.4305801E+05   1.2038668E+05  -1.5032524E+04   3.1752798E+05  -7.6233782E-11  -1.4269358E+04   3.4528218E+05  -1.2116289E+05  -1.5034980E+04  -3.8661701E+02   1.6382077E+02  -1.4652653E+04   1.5664401E+04   5.8559778E-42  -1.3901733E+04  -3.8675704E+02  -1.6388010E+02  -1.4652654E+04  -3.4017118E+05  -1.2404569E+05  -4.5512522E+05  -1.3600281E+01  -1.6267573E-02  -1.1822488E+01  -3.1715438E+05   1.7917934E+02  -4.3198169E+05  -1.3600281E+01  -1.6267573E-02  -1.1822488E+01  -3.4132484E+05   1.2487733E+05  -4.5616722E+05  -1.3600281E+01  -1.6267573E-02  -1.1822488E+01  -8.4466449E+03  -2.7989265E+03  -2.2085647E+05   5.4336305E+01  -5.2943947E-03  -8.8864912E+00  -1.3855702E+04   4.3813801E+01  -2.1632846E+05   5.4336305E+01  -5.2943947E-03  -8.8864912E+00  -8.4463265E+03   2.8935377E+03  -2.2084995E+05   5.4336305E+01  -5.2943947E-03  -8.8864912E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005614E+01  -5.0002703E+01  -4.9783482E+01  -4.9141993E+01  -4.8085018E+01  -4.6633232E+01  -4.4813936E+01  -4.2643382E+01  -4.0152389E+01  -3.7371343E+01  -3.4320946E+01  -3.1023041E+01  -2.7507819E+01  -2.3806160E+01  -1.9943455E+01  -1.5943240E+01  -1.1822488E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002801E+01  -4.9781796E+01  -4.9124774E+01  -4.8031450E+01  -4.6534442E+01  -4.4666395E+01  -4.2449807E+01  -3.9928353E+01  -3.7129930E+01  -3.4074337E+01  -3.0780035E+01  -2.7281053E+01  -2.3610443E+01  -1.9793425E+01  -1.5859742E+01  -1.1822488E+01
    3.8070   5.8163634E+05   5.3569939E+05   5.8330688E+05   2.2102281E+05   2.1675800E+05   2.2101740E+05   3.6393070E+05   3.1755711E+05   3.6628964E+05   1.4658685E+04   2.0940457E+04   1.4658690E+04   3.4311055E+05   1.2039404E+05  -1.5032580E+04   3.1723636E+05  -7.9450016E-11  -1.4269039E+04   3.4533958E+05  -1.2117188E+05  -1.5035041E+04  -3.8712634E+02   1.6403658E+02  -1.4652654E+04   1.5660282E+04   6.1290789E-42  -1.3901738E+04  -3.8726702E+02  -1.6409619E+02  -1.4652654E+04  -3.4019342E+05  -1.2406075E+05  -4.5516832E+05  -1.3599893E+01  -1.6286468E-02  -1.1823354E+01  -3.1701883E+05   1.7827246E+02  -4.3182505E+05  -1.3599893E+01  -1.6286468E-02  -1.1823354E+01  -3.4134890E+05   1.2489135E+05  -4.5621266E+05  -1.3599893E+01  -1.6286468E-02  -1.1823354E+01  -8.4357613E+03  -2.8048502E+03  -2.2084396E+05   5.4336630E+01  -5.3020260E-03  -8.8858716E+00  -1.3853304E+04   4.3569195E+01  -2.1631485E+05   5.4336630E+01  -5.3020260E-03  -8.8858716E+00  -8.4354316E+03   2.8989960E+03  -2.2083734E+05   5.4336630E+01  -5.3020260E-03  -8.8858716E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005614E+01  -5.0002706E+01  -4.9783599E+01  -4.9142226E+01  -4.8085344E+01  -4.6633572E+01  -4.4814314E+01  -4.2643833E+01  -4.0152835E+01  -3.7371857E+01  -3.4321612E+01  -3.1023883E+01  -2.7508741E+01  -2.3807125E+01  -1.9944383E+01  -1.5944147E+01  -1.1823354E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002802E+01  -4.9781781E+01  -4.9124964E+01  -4.8031894E+01  -4.6534822E+01  -4.4666705E+01  -4.2450140E+01  -3.9928705E+01  -3.7130388E+01  -3.4074995E+01  -3.0780992E+01  -2.7282122E+01  -2.3611484E+01  -1.9794407E+01  -1.5860684E+01  -1.1823354E+01
    3.8100   5.8171537E+05   5.3552813E+05   5.8338019E+05   2.2101077E+05   2.1674496E+05   2.2100526E+05   3.6402514E+05   3.1731692E+05   3.6637774E+05   1.4658701E+04   2.0937380E+04   1.4658706E+04   3.4320319E+05   1.2041549E+05  -1.5032682E+04   3.1699594E+05  -8.2809228E-11  -1.4268777E+04   3.4542625E+05  -1.2119116E+05  -1.5035135E+04  -3.8762922E+02   1.6424967E+02  -1.4652655E+04   1.5656164E+04   6.4146409E-42  -1.3901742E+04  -3.8777053E+02  -1.6430954E+02  -1.4652655E+04  -3.4023302E+05  -1.2408215E+05  -4.5523387E+05  -1.3599503E+01  -1.6305213E-02  -1.1824217E+01  -3.1690446E+05   1.7737295E+02  -4.3169654E+05  -1.3599503E+01  -1.6305213E-02  -1.1824217E+01  -3.4138533E+05   1.2490990E+05  -4.5627406E+05  -1.3599503E+01  -1.6305213E-02  -1.1824217E+01  -8.4249435E+03  -2.8107997E+03  -2.2083224E+05   5.4336955E+01  -5.3095738E-03  -8.8852534E+00  -1.3850968E+04   4.3321939E+01  -2.1630194E+05   5.4336955E+01  -5.3095738E-03  -8.8852534E+00  -8.4246025E+03   2.9044743E+03  -2.2082553E+05   5.4336955E+01  -5.3095738E-03  -8.8852534E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005614E+01  -5.0002709E+01  -4.9783716E+01  -4.9142457E+01  -4.8085670E+01  -4.6633911E+01  -4.4814689E+01  -4.2644281E+01  -4.0153279E+01  -3.7372367E+01  -3.4322273E+01  -3.1024719E+01  -2.7509658E+01  -2.3808085E+01  -1.9945308E+01  -1.5945051E+01  -1.1824217E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002804E+01  -4.9781765E+01  -4.9125151E+01  -4.8032337E+01  -4.6535201E+01  -4.4667012E+01  -4.2450473E+01  -3.9929057E+01  -3.7130841E+01  -3.4075645E+01  -3.0781943E+01  -2.7283187E+01  -2.3612521E+01  -1.9795388E+01  -1.5861625E+01  -1.1824217E+01
    3.8130   5.8182280E+05   5.3539309E+05   5.8347357E+05   2.2099933E+05   2.1673241E+05   2.2099372E+05   3.6416143E+05   3.1712960E+05   3.6649630E+05   1.4658717E+04   2.0934305E+04   1.4658722E+04   3.4333535E+05   1.2045081E+05  -1.5032827E+04   3.1680845E+05  -8.6318659E-11  -1.4268573E+04   3.4554169E+05  -1.2122055E+05  -1.5035261E+04  -3.8812572E+02   1.6446005E+02  -1.4652655E+04   1.5652046E+04   6.7132198E-42  -1.3901747E+04  -3.8826763E+02  -1.6452018E+02  -1.4652655E+04  -3.4028958E+05  -1.2410975E+05  -4.5532137E+05  -1.3599113E+01  -1.6323806E-02  -1.1825077E+01  -3.1681188E+05   1.7648104E+02  -4.3159699E+05  -1.3599113E+01  -1.6323806E-02  -1.1825077E+01  -3.4143375E+05   1.2493283E+05  -4.5635095E+05  -1.3599113E+01  -1.6323806E-02  -1.1825077E+01  -8.4141836E+03  -2.8167724E+03  -2.2082113E+05   5.4337281E+01  -5.3170378E-03  -8.8846366E+00  -1.3848680E+04   4.3072007E+01  -2.1628951E+05   5.4337281E+01  -5.3170378E-03  -8.8846366E+00  -8.4138312E+03   2.9099700E+03  -2.2081432E+05   5.4337281E+01  -5.3170378E-03  -8.8846366E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005614E+01  -5.0002711E+01  -4.9783833E+01  -4.9142688E+01  -4.8085994E+01  -4.6634251E+01  -4.4815062E+01  -4.2644728E+01  -4.0153720E+01  -3.7372873E+01  -3.4322927E+01  -3.1025548E+01  -2.7510570E+01  -2.3809041E+01  -1.9946230E+01  -1.5945953E+01  -1.1825077E+01  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005616E+01  -5.0002806E+01  -4.9781750E+01  -4.9125336E+01  -4.8032780E+01  -4.6535581E+01  -4.4667318E+01  -4.2450805E+01  -3.9929406E+01  -3.7131291E+01  -3.4076289E+01  -3.0782887E+01  -2.7284246E+01  -2.3613553E+01  -1.9796367E+01  -1.5862562E+01  -1.1825077E+01
