
These predictions were generated by SubDyn on 13-Jun-2022 at 17:02:21.




    Time	      M1N1TDxss	      M2N1TDxss	      M2N2TDxss	       M1N1RDye	       M2N1RDye	       M2N2RDye	       IntfFXss	       IntfMYss
       s	            (m)	            (m)	            (m)	          (rad)	          (rad)	          (rad)	            (N)	           (Nm)
   13.3800	   0.000000E+00	   2.934538E-04	   7.414352E-03	   0.000000E+00	   5.654651E-04	   1.850211E-03	  -1.001641E+03	   6.007145E+03
   13.3900	   0.000000E+00	   2.934429E-04	   7.414094E-03	   0.000000E+00	   5.654441E-04	   1.850150E-03	  -1.001589E+03	   6.006874E+03
   13.4000	   0.000000E+00	   2.933962E-04	   7.413105E-03	   0.000000E+00	   5.653559E-04	   1.849927E-03	  -1.001332E+03	   6.005851E+03
   13.4100	   0.000000E+00	   2.933220E-04	   7.411478E-03	   0.000000E+00	   5.652152E-04	   1.849555E-03	  -1.000966E+03	   6.004269E+03
   13.4200	   0.000000E+00	   2.932286E-04	   7.409383E-03	   0.000000E+00	   5.650375E-04	   1.849072E-03	  -1.000539E+03	   6.002306E+03
   13.4300	   0.000000E+00	   2.931223E-04	   7.407047E-03	   0.000000E+00	   5.648357E-04	   1.848537E-03	  -1.000027E+03	   6.000078E+03
   13.4400	   0.000000E+00	   2.930143E-04	   7.404708E-03	   0.000000E+00	   5.646313E-04	   1.848005E-03	  -9.994885E+02	   5.997825E+03
   13.4500	   0.000000E+00	   2.929188E-04	   7.402593E-03	   0.000000E+00	   5.644500E-04	   1.847519E-03	  -9.990462E+02	   5.995857E+03
   13.4600	   0.000000E+00	   2.928444E-04	   7.400922E-03	   0.000000E+00	   5.643083E-04	   1.847133E-03	  -9.987182E+02	   5.994341E+03
   13.4700	   0.000000E+00	   2.927956E-04	   7.399871E-03	   0.000000E+00	   5.642160E-04	   1.846895E-03	  -9.984799E+02	   5.993359E+03
   13.4800	   0.000000E+00	   2.927792E-04	   7.399536E-03	   0.000000E+00	   5.641852E-04	   1.846820E-03	  -9.983951E+02	   5.993055E+03
   13.4900	   0.000000E+00	   2.927989E-04	   7.399940E-03	   0.000000E+00	   5.642221E-04	   1.846910E-03	  -9.985174E+02	   5.993515E+03
   13.5000	   0.000000E+00	   2.928499E-04	   7.401045E-03	   0.000000E+00	   5.643188E-04	   1.847162E-03	  -9.987815E+02	   5.994622E+03
   13.5100	   0.000000E+00	   2.929254E-04	   7.402740E-03	   0.000000E+00	   5.644625E-04	   1.847553E-03	  -9.991281E+02	   5.996220E+03
   13.5200	   0.000000E+00	   2.930203E-04	   7.404838E-03	   0.000000E+00	   5.646427E-04	   1.848034E-03	  -9.995804E+02	   5.998218E+03
   13.5300	   0.000000E+00	   2.931256E-04	   7.407121E-03	   0.000000E+00	   5.648421E-04	   1.848554E-03	  -1.000107E+03	   6.000426E+03
   13.5400	   0.000000E+00	   2.932276E-04	   7.409364E-03	   0.000000E+00	   5.650356E-04	   1.849068E-03	  -1.000591E+03	   6.002543E+03
   13.5500	   0.000000E+00	   2.933158E-04	   7.411340E-03	   0.000000E+00	   5.652034E-04	   1.849523E-03	  -1.000986E+03	   6.004355E+03
   13.5600	   0.000000E+00	   2.933843E-04	   7.412839E-03	   0.000000E+00	   5.653333E-04	   1.849866E-03	  -1.001312E+03	   6.005754E+03
   13.5700	   0.000000E+00	   2.934254E-04	   7.413713E-03	   0.000000E+00	   5.654110E-04	   1.850063E-03	  -1.001519E+03	   6.006579E+03
   13.5800	   0.000000E+00	   2.934326E-04	   7.413887E-03	   0.000000E+00	   5.654247E-04	   1.850105E-03	  -1.001532E+03	   6.006681E+03
   13.5900	   0.000000E+00	   2.934066E-04	   7.413342E-03	   0.000000E+00	   5.653758E-04	   1.849982E-03	  -1.001383E+03	   6.006094E+03
   13.6000	   0.000000E+00	   2.933527E-04	   7.412132E-03	   0.000000E+00	   5.652732E-04	   1.849703E-03	  -1.001132E+03	   6.004937E+03
   13.6100	   0.000000E+00	   2.932744E-04	   7.410389E-03	   0.000000E+00	   5.651244E-04	   1.849302E-03	  -1.000763E+03	   6.003280E+03
   13.6200	   0.000000E+00	   2.931782E-04	   7.408301E-03	   0.000000E+00	   5.649422E-04	   1.848826E-03	  -1.000283E+03	   6.001253E+03
   13.6300	   0.000000E+00	   2.930765E-04	   7.406075E-03	   0.000000E+00	   5.647494E-04	   1.848317E-03	  -9.997895E+02	   5.999128E+03
   13.6400	   0.000000E+00	   2.929807E-04	   7.403934E-03	   0.000000E+00	   5.645671E-04	   1.847824E-03	  -9.993535E+02	   5.997146E+03
   13.6500	   0.000000E+00	   2.928978E-04	   7.402106E-03	   0.000000E+00	   5.644097E-04	   1.847405E-03	  -9.989643E+02	   5.995440E+03
   13.6600	   0.000000E+00	   2.928359E-04	   7.400776E-03	   0.000000E+00	   5.642927E-04	   1.847103E-03	  -9.986569E+02	   5.994177E+03
   13.6700	   0.000000E+00	   2.928039E-04	   7.400066E-03	   0.000000E+00	   5.642319E-04	   1.846941E-03	  -9.985166E+02	   5.993550E+03
   13.6800	   0.000000E+00	   2.928044E-04	   7.400048E-03	   0.000000E+00	   5.642325E-04	   1.846934E-03	  -9.985466E+02	   5.993607E+03
   13.6900	   0.000000E+00	   2.928347E-04	   7.400726E-03	   0.000000E+00	   5.642901E-04	   1.847090E-03	  -9.986919E+02	   5.994275E+03
   13.7000	   0.000000E+00	   2.928925E-04	   7.402024E-03	   0.000000E+00	   5.644001E-04	   1.847390E-03	  -9.989604E+02	   5.995511E+03
   13.7100	   0.000000E+00	   2.929740E-04	   7.403799E-03	   0.000000E+00	   5.645545E-04	   1.847795E-03	  -9.993674E+02	   5.997238E+03
   13.7200	   0.000000E+00	   2.930691E-04	   7.405872E-03	   0.000000E+00	   5.647347E-04	   1.848267E-03	  -9.998364E+02	   5.999237E+03
   13.7300	   0.000000E+00	   2.931662E-04	   7.408034E-03	   0.000000E+00	   5.649194E-04	   1.848765E-03	  -1.000285E+03	   6.001259E+03
   13.7400	   0.000000E+00	   2.932577E-04	   7.410060E-03	   0.000000E+00	   5.650931E-04	   1.849230E-03	  -1.000711E+03	   6.003151E+03
   13.7500	   0.000000E+00	   2.933352E-04	   7.411739E-03	   0.000000E+00	   5.652399E-04	   1.849612E-03	  -1.001093E+03	   6.004747E+03
   13.7600	   0.000000E+00	   2.933887E-04	   7.412910E-03	   0.000000E+00	   5.653413E-04	   1.849880E-03	  -1.001344E+03	   6.005830E+03
   13.7700	   0.000000E+00	   2.934123E-04	   7.413459E-03	   0.000000E+00	   5.653866E-04	   1.850008E-03	  -1.001431E+03	   6.006279E+03
   13.7800	   0.000000E+00	   2.934063E-04	   7.413326E-03	   0.000000E+00	   5.653752E-04	   1.849977E-03	  -1.001394E+03	   6.006115E+03
   13.7900	   0.000000E+00	   2.933713E-04	   7.412528E-03	   0.000000E+00	   5.653084E-04	   1.849792E-03	  -1.001235E+03	   6.005352E+03
   13.8000	   0.000000E+00	   2.933088E-04	   7.411160E-03	   0.000000E+00	   5.651898E-04	   1.849480E-03	  -1.000923E+03	   6.004014E+03
   13.8100	   0.000000E+00	   2.932260E-04	   7.409361E-03	   0.000000E+00	   5.650329E-04	   1.849070E-03	  -1.000508E+03	   6.002262E+03
   13.8200	   0.000000E+00	   2.931335E-04	   7.407312E-03	   0.000000E+00	   5.648573E-04	   1.848599E-03	  -1.000074E+03	   6.000327E+03
   13.8300	   0.000000E+00	   2.930396E-04	   7.405226E-03	   0.000000E+00	   5.646789E-04	   1.848120E-03	  -9.996380E+02	   5.998375E+03
   13.8400	   0.000000E+00	   2.929522E-04	   7.403321E-03	   0.000000E+00	   5.645132E-04	   1.847685E-03	  -9.992114E+02	   5.996564E+03
   13.8500	   0.000000E+00	   2.928818E-04	   7.401786E-03	   0.000000E+00	   5.643798E-04	   1.847335E-03	  -9.988727E+02	   5.995119E+03
   13.8600	   0.000000E+00	   2.928367E-04	   7.400771E-03	   0.000000E+00	   5.642939E-04	   1.847100E-03	  -9.986796E+02	   5.994217E+03
   13.8700	   0.000000E+00	   2.928194E-04	   7.400381E-03	   0.000000E+00	   5.642609E-04	   1.847010E-03	  -9.986099E+02	   5.993895E+03
   13.8800	   0.000000E+00	   2.928307E-04	   7.400655E-03	   0.000000E+00	   5.642828E-04	   1.847075E-03	  -9.986576E+02	   5.994166E+03
   13.8900	   0.000000E+00	   2.928715E-04	   7.401555E-03	   0.000000E+00	   5.643602E-04	   1.847281E-03	  -9.988604E+02	   5.995052E+03
   13.9000	   0.000000E+00	   2.929375E-04	   7.402983E-03	   0.000000E+00	   5.644852E-04	   1.847606E-03	  -9.991974E+02	   5.996462E+03
   13.9100	   0.000000E+00	   2.930198E-04	   7.404799E-03	   0.000000E+00	   5.646413E-04	   1.848023E-03	  -9.995907E+02	   5.998194E+03
   13.9200	   0.000000E+00	   2.931102E-04	   7.406812E-03	   0.000000E+00	   5.648133E-04	   1.848486E-03	  -1.000010E+03	   6.000083E+03
   13.9300	   0.000000E+00	   2.932016E-04	   7.408811E-03	   0.000000E+00	   5.649865E-04	   1.848943E-03	  -1.000453E+03	   6.001985E+03
   13.9400	   0.000000E+00	   2.932835E-04	   7.410595E-03	   0.000000E+00	   5.651417E-04	   1.849350E-03	  -1.000852E+03	   6.003679E+03
   13.9500	   0.000000E+00	   2.933461E-04	   7.411989E-03	   0.000000E+00	   5.652607E-04	   1.849670E-03	  -1.001134E+03	   6.004954E+03
   13.9600	   0.000000E+00	   2.933845E-04	   7.412848E-03	   0.000000E+00	   5.653337E-04	   1.849868E-03	  -1.001301E+03	   6.005718E+03
   13.9700	   0.000000E+00	   2.933961E-04	   7.413085E-03	   0.000000E+00	   5.653556E-04	   1.849921E-03	  -1.001360E+03	   6.005928E+03
   13.9800	   0.000000E+00	   2.933783E-04	   7.412684E-03	   0.000000E+00	   5.653217E-04	   1.849828E-03	  -1.001272E+03	   6.005521E+03
   13.9900	   0.000000E+00	   2.933324E-04	   7.411694E-03	   0.000000E+00	   5.652347E-04	   1.849603E-03	  -1.001032E+03	   6.004525E+03
   14.0000	   0.000000E+00	   2.932649E-04	   7.410212E-03	   0.000000E+00	   5.651067E-04	   1.849264E-03	  -1.000702E+03	   6.003092E+03
   14.0100	   0.000000E+00	   2.931832E-04	   7.408393E-03	   0.000000E+00	   5.649515E-04	   1.848846E-03	  -1.000322E+03	   6.001377E+03
   14.0200	   0.000000E+00	   2.930939E-04	   7.406429E-03	   0.000000E+00	   5.647819E-04	   1.848396E-03	  -9.998920E+02	   5.999509E+03
   14.0300	   0.000000E+00	   2.930062E-04	   7.404520E-03	   0.000000E+00	   5.646158E-04	   1.847961E-03	  -9.994623E+02	   5.997685E+03
   14.0400	   0.000000E+00	   2.929310E-04	   7.402856E-03	   0.000000E+00	   5.644729E-04	   1.847579E-03	  -9.991126E+02	   5.996137E+03
   14.0500	   0.000000E+00	   2.928750E-04	   7.401607E-03	   0.000000E+00	   5.643665E-04	   1.847291E-03	  -9.988630E+02	   5.995001E+03
   14.0600	   0.000000E+00	   2.928424E-04	   7.400901E-03	   0.000000E+00	   5.643048E-04	   1.847131E-03	  -9.987068E+02	   5.994352E+03
   14.0700	   0.000000E+00	   2.928374E-04	   7.400805E-03	   0.000000E+00	   5.642954E-04	   1.847110E-03	  -9.986823E+02	   5.994282E+03
   14.0800	   0.000000E+00	   2.928615E-04	   7.401320E-03	   0.000000E+00	   5.643410E-04	   1.847227E-03	  -9.988162E+02	   5.994824E+03
   14.0900	   0.000000E+00	   2.929108E-04	   7.402395E-03	   0.000000E+00	   5.644344E-04	   1.847472E-03	  -9.990645E+02	   5.995884E+03
   14.1000	   0.000000E+00	   2.929792E-04	   7.403918E-03	   0.000000E+00	   5.645644E-04	   1.847822E-03	  -9.993846E+02	   5.997329E+03
   14.1100	   0.000000E+00	   2.930611E-04	   7.405727E-03	   0.000000E+00	   5.647201E-04	   1.848237E-03	  -9.997764E+02	   5.999051E+03
   14.1200	   0.000000E+00	   2.931487E-04	   7.407635E-03	   0.000000E+00	   5.648860E-04	   1.848672E-03	  -1.000207E+03	   6.000882E+03
   14.1300	   0.000000E+00	   2.932312E-04	   7.409451E-03	   0.000000E+00	   5.650426E-04	   1.849088E-03	  -1.000598E+03	   6.002592E+03
   14.1400	   0.000000E+00	   2.933003E-04	   7.410992E-03	   0.000000E+00	   5.651740E-04	   1.849443E-03	  -1.000912E+03	   6.004010E+03
   14.1500	   0.000000E+00	   2.933507E-04	   7.412096E-03	   0.000000E+00	   5.652696E-04	   1.849695E-03	  -1.001150E+03	   6.005034E+03
   14.1600	   0.000000E+00	   2.933769E-04	   7.412655E-03	   0.000000E+00	   5.653191E-04	   1.849822E-03	  -1.001278E+03	   6.005549E+03
   14.1700	   0.000000E+00	   2.933749E-04	   7.412621E-03	   0.000000E+00	   5.653154E-04	   1.849815E-03	  -1.001254E+03	   6.005470E+03
   14.1800	   0.000000E+00	   2.933460E-04	   7.411998E-03	   0.000000E+00	   5.652606E-04	   1.849673E-03	  -1.001099E+03	   6.004830E+03
   14.1900	   0.000000E+00	   2.932944E-04	   7.410849E-03	   0.000000E+00	   5.651626E-04	   1.849409E-03	  -1.000855E+03	   6.003728E+03
   14.2000	   0.000000E+00	   2.932244E-04	   7.409299E-03	   0.000000E+00	   5.650296E-04	   1.849053E-03	  -1.000522E+03	   6.002250E+03
   14.2100	   0.000000E+00	   2.931424E-04	   7.407510E-03	   0.000000E+00	   5.648742E-04	   1.848645E-03	  -1.000118E+03	   6.000527E+03
   14.2200	   0.000000E+00	   2.930582E-04	   7.405662E-03	   0.000000E+00	   5.647145E-04	   1.848222E-03	  -9.997125E+02	   5.998771E+03
   14.2300	   0.000000E+00	   2.929809E-04	   7.403943E-03	   0.000000E+00	   5.645675E-04	   1.847827E-03	  -9.993567E+02	   5.997173E+03
   14.2400	   0.000000E+00	   2.929168E-04	   7.402531E-03	   0.000000E+00	   5.644458E-04	   1.847503E-03	  -9.990562E+02	   5.995858E+03
   14.2500	   0.000000E+00	   2.928723E-04	   7.401568E-03	   0.000000E+00	   5.643616E-04	   1.847284E-03	  -9.988394E+02	   5.994956E+03
   14.2600	   0.000000E+00	   2.928532E-04	   7.401146E-03	   0.000000E+00	   5.643254E-04	   1.847187E-03	  -9.987583E+02	   5.994593E+03
   14.2700	   0.000000E+00	   2.928611E-04	   7.401304E-03	   0.000000E+00	   5.643402E-04	   1.847222E-03	  -9.988141E+02	   5.994796E+03
   14.2800	   0.000000E+00	   2.928937E-04	   7.402028E-03	   0.000000E+00	   5.644021E-04	   1.847389E-03	  -9.989720E+02	   5.995505E+03
   14.2900	   0.000000E+00	   2.929480E-04	   7.403237E-03	   0.000000E+00	   5.645053E-04	   1.847667E-03	  -9.992289E+02	   5.996661E+03
   14.3000	   0.000000E+00	   2.930196E-04	   7.404803E-03	   0.000000E+00	   5.646411E-04	   1.848024E-03	  -9.995820E+02	   5.998175E+03
   14.3100	   0.000000E+00	   2.931002E-04	   7.406565E-03	   0.000000E+00	   5.647939E-04	   1.848427E-03	  -9.999751E+02	   5.999864E+03
   14.3200	   0.000000E+00	   2.931805E-04	   7.408347E-03	   0.000000E+00	   5.649465E-04	   1.848836E-03	  -1.000350E+03	   6.001534E+03
   14.3300	   0.000000E+00	   2.932536E-04	   7.409962E-03	   0.000000E+00	   5.650853E-04	   1.849207E-03	  -1.000691E+03	   6.003043E+03
   14.3400	   0.000000E+00	   2.933126E-04	   7.411246E-03	   0.000000E+00	   5.651971E-04	   1.849500E-03	  -1.000977E+03	   6.004254E+03
   14.3500	   0.000000E+00	   2.933503E-04	   7.412074E-03	   0.000000E+00	   5.652687E-04	   1.849689E-03	  -1.001152E+03	   6.005011E+03
   14.3600	   0.000000E+00	   2.933628E-04	   7.412364E-03	   0.000000E+00	   5.652926E-04	   1.849757E-03	  -1.001195E+03	   6.005236E+03
   14.3700	   0.000000E+00	   2.933503E-04	   7.412088E-03	   0.000000E+00	   5.652688E-04	   1.849693E-03	  -1.001128E+03	   6.004942E+03
   14.3800	   0.000000E+00	   2.933141E-04	   7.411275E-03	   0.000000E+00	   5.651999E-04	   1.849506E-03	  -1.000958E+03	   6.004159E+03
   14.3900	   0.000000E+00	   2.932567E-04	   7.410018E-03	   0.000000E+00	   5.650911E-04	   1.849218E-03	  -1.000675E+03	   6.002938E+03
   14.4000	   0.000000E+00	   2.931847E-04	   7.408445E-03	   0.000000E+00	   5.649545E-04	   1.848859E-03	  -1.000319E+03	   6.001418E+03
   14.4100	   0.000000E+00	   2.931065E-04	   7.406715E-03	   0.000000E+00	   5.648059E-04	   1.848462E-03	  -9.999500E+02	   5.999784E+03
   14.4200	   0.000000E+00	   2.930294E-04	   7.405008E-03	   0.000000E+00	   5.646595E-04	   1.848071E-03	  -9.995896E+02	   5.998184E+03
   14.4300	   0.000000E+00	   2.929604E-04	   7.403500E-03	   0.000000E+00	   5.645287E-04	   1.847726E-03	  -9.992563E+02	   5.996758E+03
   14.4400	   0.000000E+00	   2.929074E-04	   7.402341E-03	   0.000000E+00	   5.644282E-04	   1.847461E-03	  -9.990041E+02	   5.995675E+03
   14.4500	   0.000000E+00	   2.928763E-04	   7.401645E-03	   0.000000E+00	   5.643691E-04	   1.847301E-03	  -9.988707E+02	   5.995059E+03
   14.4600	   0.000000E+00	   2.928691E-04	   7.401482E-03	   0.000000E+00	   5.643554E-04	   1.847263E-03	  -9.988461E+02	   5.994942E+03
   14.4700	   0.000000E+00	   2.928860E-04	   7.401869E-03	   0.000000E+00	   5.643877E-04	   1.847353E-03	  -9.989255E+02	   5.995324E+03
   14.4800	   0.000000E+00	   2.929264E-04	   7.402757E-03	   0.000000E+00	   5.644643E-04	   1.847556E-03	  -9.991247E+02	   5.996194E+03
   14.4900	   0.000000E+00	   2.929859E-04	   7.404053E-03	   0.000000E+00	   5.645770E-04	   1.847852E-03	  -9.994223E+02	   5.997458E+03
   14.5000	   0.000000E+00	   2.930572E-04	   7.405627E-03	   0.000000E+00	   5.647125E-04	   1.848213E-03	  -9.997636E+02	   5.998958E+03
   14.5100	   0.000000E+00	   2.931333E-04	   7.407314E-03	   0.000000E+00	   5.648571E-04	   1.848600E-03	  -1.000120E+03	   6.000546E+03
   14.5200	   0.000000E+00	   2.932075E-04	   7.408940E-03	   0.000000E+00	   5.649977E-04	   1.848972E-03	  -1.000477E+03	   6.002086E+03
   14.5300	   0.000000E+00	   2.932716E-04	   7.410341E-03	   0.000000E+00	   5.651192E-04	   1.849292E-03	  -1.000786E+03	   6.003408E+03
   14.5400	   0.000000E+00	   2.933183E-04	   7.411377E-03	   0.000000E+00	   5.652080E-04	   1.849530E-03	  -1.000997E+03	   6.004355E+03
   14.5500	   0.000000E+00	   2.933437E-04	   7.411944E-03	   0.000000E+00	   5.652563E-04	   1.849661E-03	  -1.001107E+03	   6.004854E+03
   14.5600	   0.000000E+00	   2.933460E-04	   7.411984E-03	   0.000000E+00	   5.652605E-04	   1.849669E-03	  -1.001118E+03	   6.004874E+03
   14.5700	   0.000000E+00	   2.933243E-04	   7.411500E-03	   0.000000E+00	   5.652192E-04	   1.849558E-03	  -1.001010E+03	   6.004390E+03
   14.5800	   0.000000E+00	   2.932803E-04	   7.410546E-03	   0.000000E+00	   5.651360E-04	   1.849340E-03	  -1.000786E+03	   6.003446E+03
   14.5900	   0.000000E+00	   2.932199E-04	   7.409218E-03	   0.000000E+00	   5.650213E-04	   1.849036E-03	  -1.000493E+03	   6.002167E+03
   14.6000	   0.000000E+00	   2.931494E-04	   7.407653E-03	   0.000000E+00	   5.648874E-04	   1.848677E-03	  -1.000161E+03	   6.000688E+03
   14.6100	   0.000000E+00	   2.930750E-04	   7.406017E-03	   0.000000E+00	   5.647461E-04	   1.848302E-03	  -9.998044E+02	   5.999135E+03
   14.6200	   0.000000E+00	   2.930044E-04	   7.404475E-03	   0.000000E+00	   5.646124E-04	   1.847950E-03	  -9.994623E+02	   5.997671E+03
   14.6300	   0.000000E+00	   2.929459E-04	   7.403182E-03	   0.000000E+00	   5.645012E-04	   1.847653E-03	  -9.991899E+02	   5.996469E+03
   14.6400	   0.000000E+00	   2.929048E-04	   7.402268E-03	   0.000000E+00	   5.644231E-04	   1.847443E-03	  -9.990056E+02	   5.995639E+03
   14.6500	   0.000000E+00	   2.928844E-04	   7.401827E-03	   0.000000E+00	   5.643846E-04	   1.847343E-03	  -9.989104E+02	   5.995242E+03
   14.6600	   0.000000E+00	   2.928873E-04	   7.401899E-03	   0.000000E+00	   5.643902E-04	   1.847360E-03	  -9.989265E+02	   5.995332E+03
   14.6700	   0.000000E+00	   2.929138E-04	   7.402472E-03	   0.000000E+00	   5.644402E-04	   1.847490E-03	  -9.990652E+02	   5.995914E+03
   14.6800	   0.000000E+00	   2.929601E-04	   7.403485E-03	   0.000000E+00	   5.645281E-04	   1.847722E-03	  -9.992950E+02	   5.996904E+03
   14.6900	   0.000000E+00	   2.930210E-04	   7.404836E-03	   0.000000E+00	   5.646437E-04	   1.848032E-03	  -9.995831E+02	   5.998189E+03
   14.7000	   0.000000E+00	   2.930910E-04	   7.406381E-03	   0.000000E+00	   5.647767E-04	   1.848386E-03	  -9.999182E+02	   5.999658E+03
   14.7100	   0.000000E+00	   2.931633E-04	   7.407960E-03	   0.000000E+00	   5.649137E-04	   1.848747E-03	  -1.000270E+03	   6.001165E+03
   14.7200	   0.000000E+00	   2.932294E-04	   7.409416E-03	   0.000000E+00	   5.650393E-04	   1.849081E-03	  -1.000583E+03	   6.002533E+03
   14.7300	   0.000000E+00	   2.932828E-04	   7.410601E-03	   0.000000E+00	   5.651407E-04	   1.849353E-03	  -1.000827E+03	   6.003625E+03
   14.7400	   0.000000E+00	   2.933189E-04	   7.411393E-03	   0.000000E+00	   5.652092E-04	   1.849534E-03	  -1.000996E+03	   6.004354E+03
   14.7500	   0.000000E+00	   2.933340E-04	   7.411715E-03	   0.000000E+00	   5.652376E-04	   1.849607E-03	  -1.001067E+03	   6.004640E+03
   14.7600	   0.000000E+00	   2.933257E-04	   7.411539E-03	   0.000000E+00	   5.652220E-04	   1.849567E-03	  -1.001017E+03	   6.004437E+03
   14.7700	   0.000000E+00	   2.932956E-04	   7.410885E-03	   0.000000E+00	   5.651650E-04	   1.849418E-03	  -1.000862E+03	   6.003781E+03
   14.7800	   0.000000E+00	   2.932476E-04	   7.409820E-03	   0.000000E+00	   5.650738E-04	   1.849173E-03	  -1.000633E+03	   6.002760E+03
   14.7900	   0.000000E+00	   2.931860E-04	   7.408458E-03	   0.000000E+00	   5.649567E-04	   1.848861E-03	  -1.000338E+03	   6.001461E+03
   14.8000	   0.000000E+00	   2.931166E-04	   7.406940E-03	   0.000000E+00	   5.648253E-04	   1.848514E-03	  -1.000000E+03	   6.000007E+03
   14.8100	   0.000000E+00	   2.930475E-04	   7.405421E-03	   0.000000E+00	   5.646940E-04	   1.848166E-03	  -9.996687E+02	   5.998568E+03
   14.8200	   0.000000E+00	   2.929858E-04	   7.404054E-03	   0.000000E+00	   5.645768E-04	   1.847852E-03	  -9.993830E+02	   5.997296E+03
   14.8300	   0.000000E+00	   2.929370E-04	   7.402979E-03	   0.000000E+00	   5.644842E-04	   1.847606E-03	  -9.991547E+02	   5.996298E+03
   14.8400	   0.000000E+00	   2.929059E-04	   7.402306E-03	   0.000000E+00	   5.644254E-04	   1.847453E-03	  -9.990063E+02	   5.995675E+03
   14.8500	   0.000000E+00	   2.928965E-04	   7.402096E-03	   0.000000E+00	   5.644075E-04	   1.847405E-03	  -9.989692E+02	   5.995507E+03
   14.8600	   0.000000E+00	   2.929094E-04	   7.402370E-03	   0.000000E+00	   5.644318E-04	   1.847467E-03	  -9.990426E+02	   5.995805E+03
