
Predictions were generated on 18-Sep-2019 at 00:08:08 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-173-g38fc45a8
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn14; ServoDyn

Description from the FAST input file: FAST Certification Test #09: UAE Phase VI (downwind) with many DOFs with yaw ramp and a steady wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	Azimuth   	TipALxb1  	TipALyb1  	TipALxb2  	TipALyb2  	Spn2ALxb1 	Spn2ALyb1 	RotAccel  	LSSGagA   	HSShftA   	NacYaw    	RootMEdg1 	RootMFlp1 	RootMEdg2 	RootMFlp2 	Spn3MLxb1 	Spn3MLyb1 	Spn5MLxb1 	Spn5MLyb1 	YawBrFxp  	YawBrFyp  	YawBrMxn  	YawBrMyn  
   12.2400	 9.526E+00	-5.500E+00	 0.000E+00	 2.338E+02	 1.019E+01	-3.841E+00	-2.923E+00	 3.400E-01	 8.856E-01	-2.288E-01	 1.800E+01	 8.436E+00	 2.120E+02	 2.094E+01	-8.844E-01	 1.831E+00	 9.882E-01	 1.620E+00	-6.207E-01	 9.691E-01	-2.648E-01	 6.035E-01	 8.437E-01	 2.530E-01	 5.019E-01	 8.365E+00
   12.2880	 9.526E+00	-5.500E+00	 0.000E+00	 2.546E+02	-6.063E+00	-2.379E-01	-3.856E+00	-2.991E+00	 4.864E-01	-7.691E-02	 1.182E+01	 1.214E+01	 3.052E+02	 2.078E+01	-7.908E-01	 2.565E+00	 9.749E-01	 1.770E+00	-6.405E-01	 1.421E+00	-2.378E-01	 8.882E-01	 1.349E+00	 2.978E-01	 7.802E-01	 8.516E+00
   12.3360	 9.526E+00	-5.500E+00	 0.000E+00	 2.754E+02	 6.414E+00	 7.016E-01	 5.833E+00	 1.006E+00	-1.828E-01	-4.788E-02	-2.302E-01	 1.081E+01	 2.717E+02	 2.062E+01	-6.936E-01	 1.946E+00	 1.158E+00	 1.203E+00	-5.123E-01	 1.051E+00	-1.904E-01	 6.571E-01	 1.697E+00	 2.777E-01	 1.082E+00	 9.174E+00
   12.3840	 9.526E+00	-5.500E+00	 0.000E+00	 2.961E+02	 1.836E+00	 4.730E-01	 1.691E+00	 2.670E+00	-1.031E+00	 1.517E-01	-2.387E+01	 1.145E+00	 2.878E+01	 2.046E+01	-5.962E-01	 1.818E+00	 1.128E+00	 1.333E+00	-4.557E-01	 9.859E-01	-1.682E-01	 6.154E-01	 1.923E+00	 2.783E-01	 1.213E+00	 9.584E+00
   12.4320	 9.526E+00	-5.500E+00	 0.000E+00	 3.169E+02	-8.710E+00	 3.327E+00	 1.493E+00	 1.021E+00	-1.427E+00	-1.100E-01	-1.371E+01	-6.218E+00	-1.563E+02	 2.031E+01	-3.125E-01	 1.962E+00	 7.877E-01	 1.257E+00	-3.273E-01	 1.106E+00	-8.186E-02	 6.887E-01	 2.002E+00	 2.947E-01	 1.152E+00	 9.993E+00
   12.4800	 9.526E+00	-5.500E+00	 0.000E+00	 3.376E+02	 3.446E+00	 1.555E-01	 4.826E+00	 2.815E+00	-1.618E+00	 8.995E-02	-2.335E+01	-1.129E+01	-2.838E+02	 2.017E+01	-1.589E-01	 1.350E+00	 5.698E-01	 8.671E-01	-2.050E-01	 7.348E-01	-4.970E-02	 4.461E-01	 1.749E+00	 2.685E-01	 9.400E-01	 9.795E+00
   12.5280	 9.526E+00	-5.500E+00	 0.000E+00	 3.582E+02	-3.125E+00	 8.277E-01	 1.234E+01	-1.832E+00	-1.064E+00	-3.159E-02	-4.759E+00	-1.125E+01	-2.826E+02	 2.005E+01	 1.769E-01	 1.445E+00	-1.612E-03	 1.468E+00	-6.483E-02	 8.344E-01	 2.897E-02	 5.014E-01	 1.497E+00	 2.673E-01	 6.684E-01	 9.008E+00
   12.5760	 9.526E+00	-5.500E+00	 0.000E+00	 1.888E+01	-3.269E+00	-2.280E+00	-1.185E+01	-7.831E-01	-2.227E-01	-4.715E-01	 1.877E+01	-3.384E+00	-8.505E+01	 1.995E+01	 3.520E-01	 1.536E+00	-3.456E-01	 2.329E+00	-1.432E-02	 8.971E-01	 5.245E-02	 5.288E-01	 1.024E+00	 2.657E-01	 4.446E-01	 7.722E+00
   12.6240	 9.526E+00	-5.500E+00	 0.000E+00	 3.957E+01	 7.214E+00	-1.904E+00	 1.566E+01	-1.139E+00	 3.727E-01	-4.640E-01	 2.587E+01	 6.047E+00	 1.520E+02	 1.986E+01	 7.074E-01	 1.108E+00	-5.731E-01	 1.759E+00	 1.971E-01	 6.776E-01	 1.468E-01	 3.786E-01	 5.082E-01	 2.458E-01	 3.884E-01	 7.611E+00
   12.6720	 9.526E+00	-5.500E+00	 0.000E+00	 6.030E+01	-3.221E+00	-9.515E-01	 2.051E+00	-3.484E+00	 4.273E-01	-1.640E-01	 2.664E+00	 9.465E+00	 2.378E+02	 1.978E+01	 1.005E+00	 1.704E+00	-8.502E-01	 2.249E+00	 2.617E-01	 1.035E+00	 1.950E-01	 5.651E-01	 1.619E-01	 2.794E-01	 4.256E-01	 7.697E+00
   12.7200	 9.526E+00	-5.500E+00	 0.000E+00	 8.108E+01	-2.809E-01	-2.250E+00	-3.299E+00	 1.454E+00	 6.486E-01	-5.707E-01	 2.419E+01	 1.267E+01	 3.184E+02	 1.968E+01	 9.996E-01	 1.670E+00	-6.791E-01	 2.501E+00	 2.533E-01	 9.929E-01	 1.845E-01	 5.220E-01	 3.017E-02	 3.683E-01	 5.422E-01	 7.610E+00
   12.7680	 9.526E+00	-5.500E+00	 0.000E+00	 1.019E+02	 5.638E+00	 1.968E+00	 1.111E+01	 2.365E-01	 3.092E-01	 6.700E-01	-2.330E+01	 6.865E+00	 1.725E+02	 1.957E+01	 1.216E+00	 1.159E+00	-6.419E-01	 1.628E+00	 4.298E-01	 7.388E-01	 2.674E-01	 3.619E-01	 1.698E-01	 4.530E-01	 6.901E-01	 8.208E+00
   12.8160	 9.526E+00	-5.500E+00	 0.000E+00	 1.226E+02	-4.375E-01	 2.433E+00	-1.305E+00	 1.595E+00	 2.130E-01	 5.944E-01	-2.004E+01	-3.793E+00	-9.532E+01	 1.944E+01	 1.056E+00	 1.485E+00	-5.151E-01	 1.729E+00	 3.193E-01	 9.334E-01	 2.250E-01	 4.967E-01	 5.528E-01	 5.400E-01	 7.167E-01	 8.541E+00
   12.8640	 9.526E+00	-5.500E+00	 0.000E+00	 1.433E+02	 6.810E-01	 1.490E+00	-4.106E+00	 2.068E+00	 3.866E-01	 7.413E-01	-1.748E+01	-9.851E+00	-2.476E+02	 1.930E+01	 7.390E-01	 1.263E+00	-2.987E-01	 1.757E+00	 1.882E-01	 8.021E-01	 1.466E-01	 4.649E-01	 1.052E+00	 5.720E-01	 6.725E-01	 9.265E+00
   12.9120	 9.526E+00	-5.500E+00	 0.000E+00	 1.640E+02	 2.386E+01	 1.405E+00	 3.589E+00	-6.447E-01	 2.153E-01	 6.330E-01	-1.733E+01	-1.286E+01	-3.231E+02	 1.915E+01	 4.674E-01	 8.471E-01	-1.279E-01	 1.212E+00	 1.334E-01	 4.624E-01	 9.873E-02	 2.000E-01	 1.499E+00	 5.521E-01	 5.807E-01	 9.566E+00
   12.9600	 9.526E+00	-5.500E+00	 0.000E+00	 1.847E+02	-5.730E+00	-1.724E+00	-6.379E+00	-2.679E-01	 1.086E+00	 1.504E-01	 9.329E+00	-9.543E+00	-2.398E+02	 1.900E+01	-1.398E-01	 1.773E+00	 1.988E-01	 1.752E+00	-2.847E-01	 1.038E+00	-8.875E-02	 6.390E-01	 1.935E+00	 4.955E-01	 5.198E-01	 9.380E+00
   13.0080	 9.526E+00	-5.500E+00	 0.000E+00	 2.053E+02	 2.675E+00	-1.944E-01	-5.849E+00	-2.898E+00	 7.513E-01	-5.321E-01	 4.100E+01	 3.234E+00	 8.127E+01	 1.884E+01	-3.850E-01	 2.224E+00	 3.938E-01	 1.726E+00	-4.183E-01	 1.248E+00	-1.345E-01	 7.500E-01	 2.097E+00	 4.617E-01	 5.483E-01	 8.898E+00
   13.0560	 9.526E+00	-5.500E+00	 0.000E+00	 2.260E+02	 1.665E+01	-3.103E+00	 4.865E+00	-1.810E+00	 7.616E-01	 3.399E-01	-7.423E+00	 9.043E+00	 2.272E+02	 1.866E+01	-6.870E-01	 1.587E+00	 8.607E-01	 1.496E+00	-4.994E-01	 8.414E-01	-2.105E-01	 5.179E-01	 1.855E+00	 3.400E-01	 6.978E-01	 9.145E+00
   13.1040	 9.526E+00	-5.500E+00	 0.000E+00	 2.468E+02	-2.864E+00	-1.118E+00	-8.106E+00	-2.799E-01	 9.319E-01	-5.060E-01	 4.368E+01	 1.232E+01	 3.095E+02	 1.846E+01	-8.279E-01	 2.481E+00	 1.053E+00	 2.107E+00	-6.504E-01	 1.363E+00	-2.475E-01	 8.514E-01	 1.645E+00	 3.691E-01	 8.158E-01	 8.935E+00
   13.1520	 9.526E+00	-5.500E+00	 0.000E+00	 2.676E+02	 1.546E+00	 1.094E+00	-2.075E+00	-1.549E+00	 1.456E-01	 3.646E-01	-9.269E+00	 1.368E+01	 3.439E+02	 1.825E+01	-6.391E-01	 2.383E+00	 1.099E+00	 1.677E+00	-5.368E-01	 1.310E+00	-1.866E-01	 8.092E-01	 1.159E+00	 3.767E-01	 9.378E-01	 8.571E+00
   13.2000	 9.526E+00	-5.500E+00	 0.000E+00	 2.884E+02	 7.326E+00	 4.096E-01	 1.111E+01	 3.506E+00	-2.153E-01	 3.557E-01	-2.320E+01	 3.214E+00	 8.076E+01	 1.800E+01	-6.200E-01	 1.619E+00	 1.292E+00	 1.250E+00	-4.456E-01	 8.735E-01	-1.702E-01	 5.508E-01	 7.185E-01	 4.045E-01	 9.510E-01	 8.684E+00
   13.2480	 9.526E+00	-5.500E+00	 0.000E+00	 3.092E+02	-6.489E+00	 2.643E+00	 3.488E-01	 1.869E+00	-8.878E-01	-4.506E-02	-1.910E+01	-7.241E+00	-1.820E+02	 1.774E+01	-4.134E-01	 2.093E+00	 9.782E-01	 1.448E+00	-3.895E-01	 1.167E+00	-1.118E-01	 7.225E-01	 4.177E-01	 4.507E-01	 7.902E-01	 8.725E+00
   13.2960	 9.526E+00	-5.500E+00	 0.000E+00	 3.299E+02	-5.497E+00	 9.139E-01	 8.428E+00	 2.501E+00	-1.126E+00	-1.311E-01	-2.383E+01	-1.253E+01	-3.148E+02	 1.747E+01	-2.618E-01	 1.752E+00	 7.255E-01	 1.044E+00	-2.940E-01	 9.758E-01	-7.717E-02	 6.057E-01	 2.198E-01	 4.284E-01	 5.759E-01	 8.909E+00
   13.3440	 9.526E+00	-5.500E+00	 0.000E+00	 3.505E+02	 2.640E+00	-3.194E-01	 1.958E+01	 9.089E-01	-1.258E+00	-3.768E-01	-9.867E+00	-1.511E+01	-3.798E+02	 1.721E+01	-6.348E-03	 1.398E+00	 3.269E-01	 5.703E-01	-1.421E-01	 7.714E-01	-1.475E-02	 4.606E-01	 2.071E-01	 3.598E-01	 3.714E-01	 9.082E+00
   13.3920	 9.526E+00	-5.500E+00	 0.000E+00	 1.117E+01	-1.033E+01	-5.309E-01	-2.955E+00	-1.657E+00	-7.299E-01	-1.180E+00	 4.529E+01	-6.474E+00	-1.627E+02	 1.696E+01	 2.549E-01	 1.948E+00	-2.570E-01	 2.187E+00	-8.973E-02	 1.125E+00	 3.525E-02	 6.713E-01	 6.846E-01	 3.376E-01	 3.010E-01	 8.129E+00
   13.4400	 9.526E+00	-5.500E+00	 0.000E+00	 3.185E+01	 5.654E-01	-5.123E+00	 8.976E+00	-1.985E+00	-8.860E-01	-3.119E-01	-9.705E+00	 5.682E+00	 1.428E+02	 1.674E+01	 4.915E-01	 1.550E+00	-4.479E-01	 2.076E+00	 2.877E-02	 8.943E-01	 6.702E-02	 5.172E-01	 1.060E+00	 2.723E-01	 4.444E-01	 8.071E+00
   13.4880	 9.526E+00	-5.500E+00	 0.000E+00	 5.259E+01	 3.938E+00	 6.382E-01	 1.209E+01	-2.425E+00	-4.474E-01	-9.152E-01	 4.703E+01	 1.053E+01	 2.646E+02	 1.654E+01	 9.958E-01	 1.643E+00	-7.800E-01	 1.754E+00	 2.885E-01	 9.877E-01	 2.188E-01	 5.373E-01	 1.354E+00	 1.365E-01	 7.481E-01	 8.738E+00
   13.5360	 9.526E+00	-5.500E+00	 0.000E+00	 7.337E+01	-1.047E+01	-2.369E+00	-2.564E+00	-1.818E+00	-3.820E-01	-3.580E-01	 6.532E+00	 1.612E+01	 4.051E+02	 1.635E+01	 1.063E+00	 2.232E+00	-7.952E-01	 2.823E+00	 2.109E-01	 1.329E+00	 1.818E-01	 7.395E-01	 1.873E+00	 1.749E-01	 1.061E+00	 8.980E+00
   13.5840	 9.526E+00	-5.500E+00	 0.000E+00	 9.420E+01	 8.197E+00	-8.741E-02	 2.056E-01	 1.618E+00	-4.338E-01	 3.989E-04	-5.867E+00	 1.259E+01	 3.163E+02	 1.616E+01	 1.199E+00	 1.643E+00	-6.074E-01	 2.158E+00	 3.665E-01	 9.718E-01	 2.447E-01	 4.788E-01	 2.029E+00	 1.572E-01	 1.349E+00	 9.325E+00
   13.6320	 9.526E+00	-5.500E+00	 0.000E+00	 1.150E+02	 3.493E+00	 4.573E+00	 8.678E+00	 9.837E-01	 1.720E-01	 6.119E-01	-1.915E+01	 1.270E+00	 3.191E+01	 1.596E+01	 1.284E+00	 1.487E+00	-5.540E-01	 1.736E+00	 4.412E-01	 9.422E-01	 2.919E-01	 4.831E-01	 2.065E+00	 1.885E-01	 1.429E+00	 9.627E+00
   13.6800	 9.526E+00	-5.500E+00	 0.000E+00	 1.358E+02	-1.302E-02	 8.871E-01	-1.291E+01	 3.270E+00	 2.999E-01	 6.880E-01	-3.201E+01	-9.156E+00	-2.301E+02	 1.578E+01	 8.711E-01	 1.715E+00	-2.951E-01	 2.252E+00	 1.999E-01	 1.055E+00	 1.675E-01	 5.836E-01	 1.999E+00	 2.651E-01	 1.258E+00	 9.847E+00
   13.7280	 9.526E+00	-5.500E+00	 0.000E+00	 1.565E+02	 1.268E+00	 3.702E+00	 8.379E-01	 1.097E+00	 9.023E-01	 6.323E-01	-1.564E+01	-1.441E+01	-3.622E+02	 1.560E+01	 6.382E-01	 1.135E+00	-1.394E-01	 1.546E+00	 1.742E-01	 6.950E-01	 1.362E-01	 3.863E-01	 1.568E+00	 2.666E-01	 9.553E-01	 9.600E+00
   13.7760	 9.526E+00	-5.500E+00	 0.000E+00	 1.771E+02	 1.937E+01	-3.523E-01	 2.493E+00	 6.906E-01	 1.202E+00	 9.521E-02	 1.210E+01	-1.442E+01	-3.624E+02	 1.544E+01	 1.343E-01	 1.253E+00	 1.432E-01	 1.407E+00	-7.516E-02	 7.046E-01	 4.405E-03	 3.891E-01	 1.191E+00	 2.801E-01	 6.101E-01	 9.007E+00
   13.8240	 9.526E+00	-5.500E+00	 0.000E+00	 1.978E+02	-6.119E+00	-3.752E+00	-1.012E+01	-3.116E+00	 5.023E-01	 6.826E-02	-8.293E+00	-3.796E+00	-9.539E+01	 1.531E+01	-3.517E-01	 2.817E+00	 3.258E-01	 1.853E+00	-4.988E-01	 1.570E+00	-1.679E-01	 9.343E-01	 8.955E-01	 3.291E-01	 3.750E-01	 7.418E+00
   13.8720	 9.526E+00	-5.500E+00	 0.000E+00	 2.185E+02	 6.144E+00	 4.310E-01	 9.348E+00	-2.948E+00	 1.674E+00	-1.728E-01	 5.223E+01	 6.379E+00	 1.603E+02	 1.519E+01	-4.677E-01	 2.019E+00	 6.274E-01	 1.250E+00	-4.267E-01	 1.143E+00	-1.431E-01	 7.084E-01	 4.488E-01	 3.106E-01	 3.639E-01	 7.435E+00
   13.9200	 9.526E+00	-5.500E+00	 0.000E+00	 2.392E+02	 1.364E+01	-4.212E+00	-6.457E-01	-6.596E-01	 7.739E-01	 2.199E-01	 6.999E+00	 1.339E+01	 3.364E+02	 1.508E+01	-7.919E-01	 2.264E+00	 1.043E+00	 1.692E+00	-6.217E-01	 1.190E+00	-2.519E-01	 7.136E-01	 2.475E-01	 3.053E-01	 5.229E-01	 7.673E+00
   13.9680	 9.526E+00	-5.500E+00	 0.000E+00	 2.600E+02	-1.025E+01	 9.454E-02	-3.711E+00	-2.769E+00	 1.033E+00	 3.812E-01	 8.978E+00	 1.426E+01	 3.583E+02	 1.496E+01	-6.925E-01	 2.767E+00	 1.065E+00	 2.227E+00	-6.181E-01	 1.559E+00	-2.160E-01	 9.824E-01	 3.659E-01	 3.592E-01	 7.483E-01	 7.920E+00
   14.0160	 9.526E+00	-5.500E+00	 0.000E+00	 2.809E+02	 1.213E+01	 1.736E+00	 8.812E+00	 1.859E+00	 2.375E-01	 2.881E-01	-3.781E+00	 9.941E+00	 2.498E+02	 1.483E+01	-5.528E-01	 1.758E+00	 1.267E+00	 1.434E+00	-4.165E-01	 9.452E-01	-1.453E-01	 5.766E-01	 6.468E-01	 3.699E-01	 1.010E+00	 8.455E+00
   14.0640	 9.526E+00	-5.500E+00	 0.000E+00	 3.017E+02	 2.473E+00	 7.629E-01	 3.309E+00	 3.240E+00	-5.123E-01	 7.010E-01	-4.370E+01	-3.816E+00	-9.590E+01	 1.470E+01	-4.988E-01	 1.712E+00	 1.197E+00	 1.774E+00	-3.968E-01	 9.387E-01	-1.360E-01	 5.904E-01	 1.120E+00	 3.744E-01	 1.106E+00	 8.767E+00
   14.1120	 9.526E+00	-5.500E+00	 0.000E+00	 3.224E+02	-1.045E+01	 3.585E+00	-8.914E-01	 1.160E+00	-9.653E-01	-1.639E-01	-1.121E+01	-1.164E+01	-2.924E+02	 1.457E+01	-2.353E-01	 2.082E+00	 7.702E-01	 1.822E+00	-3.033E-01	 1.180E+00	-6.106E-02	 7.309E-01	 1.709E+00	 3.655E-01	 1.051E+00	 9.469E+00
   14.1600	 9.526E+00	-5.500E+00	 0.000E+00	 3.431E+02	 7.858E+00	-3.326E-01	 9.454E+00	 2.673E+00	-1.456E+00	-1.167E-01	-2.023E+01	-1.448E+01	-3.640E+02	 1.444E+01	-9.160E-02	 1.266E+00	 5.377E-01	 1.197E+00	-1.639E-01	 6.767E-01	-3.138E-02	 4.026E-01	 2.006E+00	 3.065E-01	 9.081E-01	 9.562E+00
   14.2080	 9.526E+00	-5.500E+00	 0.000E+00	 3.733E+00	-5.609E+00	-1.122E+00	 1.370E+01	-3.212E+00	-1.537E+00	-2.357E-01	-1.890E+01	-1.128E+01	-2.834E+02	 1.430E+01	 2.012E-01	 1.721E+00	-5.812E-02	 1.935E+00	-9.590E-02	 9.774E-01	 1.815E-02	 5.844E-01	 2.310E+00	 2.784E-01	 7.422E-01	 9.395E+00
   14.2560	 9.526E+00	-5.500E+00	 0.000E+00	 2.440E+01	-8.075E+00	-2.116E+00	-1.512E+01	-1.959E-01	-9.071E-01	-1.680E+00	 6.327E+01	 5.084E-01	 1.278E+01	 1.416E+01	 3.951E-01	 2.047E+00	-3.756E-01	 2.723E+00	-4.280E-02	 1.171E+00	 6.026E-02	 6.839E-01	 2.192E+00	 2.882E-01	 6.449E-01	 8.727E+00
   14.3040	 9.526E+00	-5.500E+00	 0.000E+00	 4.514E+01	 6.392E+00	-3.027E+00	 2.587E+01	-2.238E+00	-7.365E-01	-5.043E-01	 3.927E+00	 1.258E+01	 3.160E+02	 1.399E+01	 7.940E-01	 1.388E+00	-5.413E-01	 1.920E+00	 2.003E-01	 8.243E-01	 1.569E-01	 4.614E-01	 1.814E+00	 3.206E-01	 7.106E-01	 8.695E+00
   14.3520	 9.526E+00	-5.500E+00	 0.000E+00	 6.593E+01	-3.827E+00	-5.112E-01	-2.677E+00	-2.785E+00	-4.505E-01	-6.146E-01	 1.498E+01	 1.194E+01	 3.001E+02	 1.381E+01	 1.121E+00	 2.239E+00	-8.028E-01	 2.478E+00	 2.681E-01	 1.332E+00	 2.212E-01	 7.296E-01	 1.377E+00	 4.086E-01	 7.816E-01	 8.811E+00
   14.4000	 9.526E+00	-5.500E+00	 0.000E+00	 8.675E+01	-5.249E+00	-9.865E-01	-3.475E+00	 2.057E+00	 5.998E-01	-5.601E-01	 2.993E+01	 1.533E+01	 3.853E+02	 1.361E+01	 1.138E+00	 2.124E+00	-6.047E-01	 2.700E+00	 2.754E-01	 1.286E+00	 2.171E-01	 7.029E-01	 8.896E-01	 5.169E-01	 8.777E-01	 8.368E+00
   14.4480	 9.526E+00	-5.500E+00	 0.000E+00	 1.076E+02	 1.273E+01	 2.391E+00	 1.286E+01	 7.471E-02	 4.287E-01	 1.369E+00	-5.422E+01	 4.640E+00	 1.166E+02	 1.339E+01	 1.364E+00	 1.433E+00	-5.571E-01	 1.558E+00	 4.733E-01	 8.832E-01	 2.966E-01	 4.235E-01	 5.259E-01	 5.624E-01	 9.486E-01	 8.489E+00
   14.4960	 9.526E+00	-5.500E+00	 0.000E+00	 1.284E+02	-1.228E-01	 3.439E+00	-7.426E+00	 2.475E+00	 1.078E+00	 7.827E-01	-1.032E+01	-8.610E+00	-2.164E+02	 1.316E+01	 1.107E+00	 1.893E+00	-4.291E-01	 2.075E+00	 3.068E-01	 1.176E+00	 2.354E-01	 6.313E-01	 4.013E-01	 5.664E-01	 8.511E-01	 8.405E+00
   14.5440	 9.526E+00	-5.500E+00	 0.000E+00	 1.491E+02	 3.583E+00	 1.448E+00	-5.574E+00	 2.072E+00	 1.367E+00	 1.222E+00	-2.520E+01	-1.341E+01	-3.369E+02	 1.294E+01	 7.285E-01	 1.538E+00	-1.973E-01	 1.997E+00	 1.525E-01	 9.755E-01	 1.403E-01	 5.772E-01	 4.480E-01	 4.545E-01	 7.272E-01	 8.776E+00
   14.5920	 9.526E+00	-5.500E+00	 0.000E+00	 1.698E+02	 4.153E+01	-9.932E-02	 5.442E+00	-1.085E+00	 9.047E-01	 8.784E-01	-2.222E+01	-1.624E+01	-4.080E+02	 1.271E+01	 4.271E-01	 9.927E-01	-2.263E-02	 1.235E+00	 1.020E-01	 5.105E-01	 8.417E-02	 2.112E-01	 6.834E-01	 3.086E-01	 5.963E-01	 8.739E+00
   14.6400	 9.526E+00	-5.500E+00	 0.000E+00	 1.904E+02	-1.435E+01	-1.432E+00	-8.772E+00	-2.156E-01	 2.479E+00	-6.876E-02	 4.548E+01	-9.905E+00	-2.489E+02	 1.250E+01	-2.124E-01	 2.210E+00	 2.780E-01	 2.109E+00	-3.659E-01	 1.307E+00	-1.121E-01	 8.222E-01	 1.161E+00	 1.409E-01	 5.635E-01	 8.612E+00
   14.6880	 9.526E+00	-5.500E+00	 0.000E+00	 2.111E+02	 1.012E+01	-1.802E+00	-6.495E+00	-4.182E+00	 7.761E-01	-4.068E-01	 2.870E+01	 8.720E+00	 2.191E+02	 1.230E+01	-4.028E-01	 2.694E+00	 4.694E-01	 1.842E+00	-4.752E-01	 1.465E+00	-1.520E-01	 8.499E-01	 1.672E+00	 8.192E-02	 7.100E-01	 8.133E+00
   14.7360	 9.526E+00	-5.500E+00	 0.000E+00	 2.319E+02	 1.485E+01	-2.968E+00	 8.152E+00	-1.839E+00	 1.297E+00	 4.048E-01	-3.419E+00	 1.165E+01	 2.929E+02	 1.210E+01	-6.521E-01	 1.744E+00	 9.743E-01	 1.624E+00	-4.975E-01	 9.350E-01	-2.032E-01	 5.809E-01	 1.811E+00	-2.477E-02	 9.929E-01	 9.009E+00
   14.7840	 9.526E+00	-5.500E+00	 0.000E+00	 2.527E+02	-3.233E+00	-1.100E+00	-1.171E+01	 4.794E-01	 6.080E-01	-1.020E+00	 5.757E+01	 1.636E+01	 4.111E+02	 1.189E+01	-7.895E-01	 2.878E+00	 1.174E+00	 2.549E+00	-6.674E-01	 1.569E+00	-2.396E-01	 9.657E-01	 2.193E+00	 7.374E-02	 1.225E+00	 9.351E+00
   14.8320	 9.526E+00	-5.500E+00	 0.000E+00	 2.735E+02	 4.437E-01	 7.182E-01	 4.543E+00	-2.165E+00	-6.337E-01	 5.640E-01	-4.259E+01	 1.447E+01	 3.635E+02	 1.167E+01	-5.530E-01	 2.451E+00	 1.224E+00	 2.026E+00	-5.068E-01	 1.337E+00	-1.724E-01	 8.161E-01	 2.145E+00	 1.696E-01	 1.420E+00	 9.371E+00
   14.8800	 9.526E+00	-5.500E+00	 0.000E+00	 2.944E+02	 8.056E+00	 1.832E+00	 1.204E+01	 5.642E+00	-8.374E-01	-1.430E-01	-3.816E+00	 7.137E-01	 1.793E+01	 1.146E+01	-5.348E-01	 1.608E+00	 1.417E+00	 1.680E+00	-3.821E-01	 8.631E-01	-1.281E-01	 5.397E-01	 2.013E+00	 2.797E-01	 1.426E+00	 9.549E+00
   14.9280	 9.526E+00	-5.500E+00	 0.000E+00	 3.151E+02	-1.075E+01	 2.641E+00	-4.894E+00	 1.414E+00	-1.754E+00	 3.075E-02	-3.792E+01	-1.018E+01	-2.559E+02	 1.125E+01	-3.096E-01	 2.485E+00	 9.708E-01	 2.110E+00	-3.864E-01	 1.378E+00	-9.317E-02	 8.388E-01	 1.793E+00	 3.908E-01	 1.197E+00	 9.579E+00
   14.9760	 9.526E+00	-5.500E+00	 0.000E+00	 3.359E+02	-3.982E+00	 1.865E+00	 9.489E+00	 2.762E+00	-1.237E+00	 1.359E-02	-2.115E+01	-1.583E+01	-3.978E+02	 1.106E+01	-1.130E-01	 1.714E+00	 6.832E-01	 1.513E+00	-2.176E-01	 9.568E-01	-3.603E-02	 5.882E-01	 1.358E+00	 3.889E-01	 8.952E-01	 9.239E+00
   15.0240	 9.526E+00	-5.500E+00	 0.000E+00	 3.565E+02	 8.156E+00	-1.093E-01	 1.073E+01	 1.343E+00	-9.665E-01	-4.422E-01	 7.856E+00	-1.755E+01	-4.410E+02	 1.089E+01	 1.153E-01	 1.372E+00	 2.731E-01	 1.024E+00	-7.863E-02	 7.468E-01	 1.893E-02	 4.308E-01	 8.774E-01	 3.275E-01	 5.753E-01	 9.004E+00
   15.0720	 9.526E+00	-5.500E+00	 0.000E+00	 1.717E+01	-1.348E+01	-1.489E+00	 1.279E+00	-4.195E+00	 7.931E-02	-8.064E-01	 3.420E+01	-3.590E+00	-9.021E+01	 1.074E+01	 3.377E-01	 2.098E+00	-3.368E-01	 3.170E+00	-8.031E-02	 1.227E+00	 4.422E-02	 7.393E-01	 8.903E-01	 3.080E-01	 4.148E-01	 7.267E+00
   15.1200	 9.526E+00	-5.500E+00	 0.000E+00	 3.789E+01	 7.888E+00	-6.120E+00	 2.238E+00	-1.154E+00	-7.831E-02	-3.124E-01	-4.155E+00	 7.591E+00	 1.908E+02	 1.060E+01	 5.598E-01	 1.460E+00	-3.878E-01	 2.375E+00	 6.765E-02	 8.368E-01	 8.437E-02	 4.732E-01	 5.950E-01	 2.287E-01	 5.044E-01	 7.342E+00
   15.1680	 9.526E+00	-5.500E+00	 0.000E+00	 5.866E+01	 4.926E+00	 1.358E+00	 1.635E+01	-2.081E+00	 6.126E-01	-1.049E+00	 6.500E+01	 1.451E+01	 3.647E+02	 1.046E+01	 1.095E+00	 1.716E+00	-7.117E-01	 2.083E+00	 3.349E-01	 1.051E+00	 2.524E-01	 5.790E-01	 4.960E-01	 1.331E-01	 7.727E-01	 7.915E+00
   15.2160	 9.526E+00	-5.500E+00	 0.000E+00	 7.949E+01	-1.092E+01	-3.588E+00	-7.213E+00	-2.587E+00	 5.405E-02	 3.510E-01	-3.682E+01	 1.660E+01	 4.171E+02	 1.032E+01	 1.143E+00	 2.573E+00	-7.092E-01	 3.017E+00	 2.020E-01	 1.539E+00	 1.864E-01	 8.654E-01	 8.546E-01	 1.702E-01	 1.062E+00	 8.301E+00
