time_[s],x_[m],y_[m],z_[m],theta_x_[rad],theta_y_[rad],theta_z_[rad],xdot_[m/s],ydot_[m/s],zdot_[m/s],omega_x_g_[rad/s],omega_y_g_[rad/s],omega_z_g_[rad/s],xddot_[m^2/s],yddot_[m^2/s],zddot_[m^2/s],alpha_x_g_[rad/s],alpha_y_g_[rad/s],alpha_z_g_[rad/s]
17.4600,22.0200,-0.0839,-0.0650,0.0021,-0.0229,-0.0006,0.0263,0.0021,-0.0275,-0.0007,0.0020,0.0000,-0.0569,0.0058,-0.0017,-0.0014,-0.0040,0.0000
17.4900,22.0200,-0.0838,-0.0658,0.0021,-0.0228,-0.0006,0.0246,0.0022,-0.0276,-0.0008,0.0019,0.0000,-0.0569,0.0057,-0.0013,-0.0014,-0.0040,0.0000
17.5200,22.0200,-0.0837,-0.0667,0.0021,-0.0228,-0.0006,0.0229,0.0024,-0.0276,-0.0008,0.0017,0.0000,-0.0567,0.0056,-0.0008,-0.0013,-0.0041,0.0000
17.5500,22.0200,-0.0836,-0.0675,0.0021,-0.0227,-0.0006,0.0212,0.0026,-0.0276,-0.0009,0.0016,0.0000,-0.0563,0.0055,-0.0002,-0.0013,-0.0040,0.0000
17.5800,22.0200,-0.0836,-0.0683,0.0020,-0.0227,-0.0006,0.0195,0.0027,-0.0276,-0.0009,0.0015,0.0000,-0.0558,0.0054,0.0004,-0.0013,-0.0040,0.0000
17.6100,22.0300,-0.0835,-0.0692,0.0020,-0.0227,-0.0006,0.0178,0.0029,-0.0276,-0.0009,0.0014,-0.0001,-0.0554,0.0053,0.0009,-0.0012,-0.0040,0.0000
17.6400,22.0300,-0.0834,-0.0700,0.0020,-0.0226,-0.0006,0.0162,0.0030,-0.0276,-0.0010,0.0013,-0.0001,-0.0551,0.0052,0.0013,-0.0012,-0.0040,0.0000
17.6700,22.0300,-0.0833,-0.0708,0.0020,-0.0226,-0.0006,0.0145,0.0032,-0.0275,-0.0010,0.0011,-0.0001,-0.0549,0.0050,0.0017,-0.0012,-0.0041,0.0000
17.7000,22.0300,-0.0832,-0.0716,0.0019,-0.0225,-0.0006,0.0129,0.0033,-0.0275,-0.0011,0.0010,-0.0001,-0.0548,0.0048,0.0019,-0.0011,-0.0041,0.0000
17.7300,22.0300,-0.0831,-0.0725,0.0019,-0.0225,-0.0006,0.0112,0.0035,-0.0274,-0.0011,0.0009,-0.0001,-0.0547,0.0046,0.0022,-0.0011,-0.0041,0.0000
17.7600,22.0300,-0.0830,-0.0733,0.0019,-0.0225,-0.0006,0.0096,0.0036,-0.0273,-0.0011,0.0008,-0.0001,-0.0544,0.0043,0.0025,-0.0010,-0.0041,0.0000
17.7900,22.0300,-0.0829,-0.0741,0.0018,-0.0225,-0.0006,0.0079,0.0037,-0.0273,-0.0011,0.0006,-0.0001,-0.0539,0.0041,0.0029,-0.0009,-0.0041,0.0000
17.8200,22.0300,-0.0828,-0.0749,0.0018,-0.0225,-0.0006,0.0063,0.0039,-0.0272,-0.0012,0.0005,-0.0001,-0.0533,0.0039,0.0034,-0.0009,-0.0041,0.0000
17.8500,22.0300,-0.0827,-0.0757,0.0018,-0.0224,-0.0006,0.0048,0.0040,-0.0271,-0.0012,0.0004,-0.0001,-0.0525,0.0037,0.0039,-0.0008,-0.0041,0.0000
17.8800,22.0300,-0.0825,-0.0765,0.0017,-0.0224,-0.0006,0.0032,0.0041,-0.0269,-0.0012,0.0003,-0.0001,-0.0518,0.0035,0.0044,-0.0008,-0.0041,0.0000
17.9100,22.0300,-0.0824,-0.0773,0.0017,-0.0224,-0.0006,0.0016,0.0042,-0.0268,-0.0012,0.0002,-0.0001,-0.0512,0.0033,0.0048,-0.0007,-0.0041,0.0000
17.9400,22.0300,-0.0823,-0.0781,0.0016,-0.0224,-0.0006,0.0001,0.0043,-0.0266,-0.0013,0.0000,-0.0001,-0.0507,0.0031,0.0050,-0.0006,-0.0041,0.0000
17.9700,22.0300,-0.0821,-0.0789,0.0016,-0.0224,-0.0006,-0.0014,0.0044,-0.0265,-0.0013,-0.0001,-0.0001,-0.0503,0.0028,0.0052,-0.0005,-0.0041,0.0000
18.0000,22.0300,-0.0820,-0.0797,0.0016,-0.0224,-0.0006,-0.0029,0.0044,-0.0263,-0.0013,-0.0002,-0.0001,-0.0499,0.0025,0.0053,-0.0005,-0.0041,0.0000
18.0300,22.0300,-0.0819,-0.0805,0.0015,-0.0224,-0.0006,-0.0044,0.0045,-0.0262,-0.0013,-0.0003,-0.0001,-0.0494,0.0022,0.0054,-0.0004,-0.0041,0.0000
18.0600,22.0300,-0.0817,-0.0813,0.0015,-0.0224,-0.0006,-0.0059,0.0046,-0.0260,-0.0013,-0.0005,-0.0001,-0.0487,0.0019,0.0056,-0.0003,-0.0041,0.0000
18.0900,22.0300,-0.0816,-0.0821,0.0014,-0.0225,-0.0006,-0.0073,0.0046,-0.0258,-0.0013,-0.0006,-0.0001,-0.0477,0.0016,0.0060,-0.0002,-0.0041,0.0000
18.1200,22.0300,-0.0815,-0.0829,0.0014,-0.0225,-0.0006,-0.0087,0.0047,-0.0257,-0.0013,-0.0007,-0.0001,-0.0466,0.0013,0.0064,-0.0002,-0.0040,0.0000
18.1500,22.0300,-0.0813,-0.0836,0.0014,-0.0225,-0.0006,-0.0101,0.0047,-0.0255,-0.0013,-0.0008,0.0000,-0.0452,0.0010,0.0069,-0.0001,-0.0040,0.0000
18.1800,22.0300,-0.0812,-0.0844,0.0013,-0.0225,-0.0006,-0.0114,0.0047,-0.0252,-0.0013,-0.0009,0.0000,-0.0438,0.0008,0.0074,0.0000,-0.0040,0.0000
18.2100,22.0300,-0.0810,-0.0851,0.0013,-0.0226,-0.0006,-0.0127,0.0048,-0.0250,-0.0013,-0.0011,0.0000,-0.0425,0.0005,0.0078,0.0001,-0.0040,0.0000
18.2400,22.0300,-0.0809,-0.0859,0.0012,-0.0226,-0.0006,-0.0140,0.0048,-0.0248,-0.0013,-0.0012,0.0000,-0.0413,0.0003,0.0081,0.0001,-0.0039,0.0000
18.2700,22.0300,-0.0808,-0.0866,0.0012,-0.0226,-0.0006,-0.0152,0.0048,-0.0245,-0.0013,-0.0013,0.0000,-0.0401,0.0001,0.0083,0.0002,-0.0039,0.0000
18.3000,22.0300,-0.0806,-0.0873,0.0012,-0.0227,-0.0006,-0.0164,0.0048,-0.0243,-0.0013,-0.0014,0.0000,-0.0390,-0.0002,0.0085,0.0003,-0.0039,0.0000
18.3300,22.0200,-0.0805,-0.0881,0.0011,-0.0227,-0.0006,-0.0176,0.0048,-0.0240,-0.0013,-0.0015,0.0000,-0.0378,-0.0005,0.0086,0.0003,-0.0039,0.0000
18.3600,22.0200,-0.0803,-0.0888,0.0011,-0.0228,-0.0006,-0.0187,0.0047,-0.0238,-0.0013,-0.0016,0.0000,-0.0366,-0.0008,0.0088,0.0004,-0.0039,0.0000
18.3900,22.0200,-0.0802,-0.0895,0.0011,-0.0228,-0.0006,-0.0197,0.0047,-0.0235,-0.0013,-0.0018,0.0000,-0.0352,-0.0011,0.0091,0.0004,-0.0038,0.0000
18.4200,22.0200,-0.0800,-0.0902,0.0010,-0.0229,-0.0006,-0.0208,0.0047,-0.0232,-0.0013,-0.0019,0.0000,-0.0337,-0.0014,0.0094,0.0005,-0.0038,0.0000
18.4500,22.0200,-0.0799,-0.0909,0.0010,-0.0229,-0.0006,-0.0218,0.0046,-0.0229,-0.0013,-0.0020,0.0000,-0.0320,-0.0016,0.0098,0.0006,-0.0038,0.0000
18.4800,22.0200,-0.0798,-0.0916,0.0009,-0.0230,-0.0006,-0.0227,0.0046,-0.0226,-0.0012,-0.0021,0.0000,-0.0301,-0.0018,0.0103,0.0006,-0.0037,0.0000
18.5100,22.0200,-0.0796,-0.0922,0.0009,-0.0231,-0.0006,-0.0236,0.0045,-0.0223,-0.0012,-0.0022,0.0000,-0.0284,-0.0020,0.0108,0.0007,-0.0037,0.0000
18.5400,22.0200,-0.0795,-0.0929,0.0009,-0.0231,-0.0006,-0.0244,0.0045,-0.0220,-0.0012,-0.0023,0.0000,-0.0267,-0.0022,0.0112,0.0007,-0.0036,0.0000
18.5700,22.0200,-0.0794,-0.0936,0.0008,-0.0232,-0.0006,-0.0252,0.0044,-0.0216,-0.0012,-0.0024,0.0000,-0.0253,-0.0024,0.0114,0.0007,-0.0036,0.0000
18.6000,22.0200,-0.0792,-0.0942,0.0008,-0.0233,-0.0006,-0.0259,0.0043,-0.0213,-0.0012,-0.0025,0.0000,-0.0241,-0.0025,0.0115,0.0008,-0.0035,0.0000
18.6300,22.0200,-0.0791,-0.0948,0.0008,-0.0234,-0.0006,-0.0266,0.0042,-0.0209,-0.0011,-0.0026,0.0000,-0.0232,-0.0027,0.0114,0.0008,-0.0035,0.0000
18.6600,22.0200,-0.0790,-0.0955,0.0007,-0.0234,-0.0006,-0.0273,0.0041,-0.0206,-0.0011,-0.0027,0.0000,-0.0223,-0.0029,0.0113,0.0008,-0.0035,0.0000
18.6900,22.0200,-0.0789,-0.0961,0.0007,-0.0235,-0.0006,-0.0280,0.0041,-0.0203,-0.0011,-0.0029,0.0000,-0.0212,-0.0031,0.0113,0.0009,-0.0034,0.0000
18.7200,22.0200,-0.0787,-0.0967,0.0007,-0.0236,-0.0006,-0.0286,0.0040,-0.0199,-0.0011,-0.0030,0.0000,-0.0200,-0.0033,0.0114,0.0009,-0.0034,0.0000
18.7500,22.0100,-0.0786,-0.0973,0.0006,-0.0237,-0.0006,-0.0292,0.0039,-0.0196,-0.0010,-0.0031,0.0000,-0.0186,-0.0035,0.0116,0.0009,-0.0033,0.0000
18.7800,22.0100,-0.0785,-0.0979,0.0006,-0.0238,-0.0006,-0.0297,0.0038,-0.0192,-0.0010,-0.0032,0.0000,-0.0168,-0.0036,0.0120,0.0009,-0.0033,0.0000
18.8100,22.0100,-0.0784,-0.0984,0.0006,-0.0239,-0.0006,-0.0302,0.0036,-0.0189,-0.0010,-0.0033,0.0000,-0.0150,-0.0037,0.0124,0.0009,-0.0032,0.0000
18.8400,22.0100,-0.0783,-0.0990,0.0005,-0.0240,-0.0006,-0.0306,0.0035,-0.0185,-0.0010,-0.0033,0.0000,-0.0133,-0.0038,0.0127,0.0009,-0.0031,0.0000
18.8700,22.0100,-0.0782,-0.0995,0.0005,-0.0241,-0.0006,-0.0310,0.0034,-0.0181,-0.0009,-0.0034,0.0000,-0.0118,-0.0039,0.0129,0.0009,-0.0031,0.0000
18.9000,22.0100,-0.0781,-0.1001,0.0005,-0.0242,-0.0006,-0.0313,0.0033,-0.0177,-0.0009,-0.0035,0.0000,-0.0105,-0.0040,0.0129,0.0009,-0.0030,0.0000
18.9300,22.0100,-0.0780,-0.1006,0.0005,-0.0243,-0.0006,-0.0316,0.0032,-0.0173,-0.0009,-0.0036,0.0000,-0.0096,-0.0041,0.0127,0.0009,-0.0030,0.0000
18.9600,22.0100,-0.0779,-0.1011,0.0004,-0.0244,-0.0006,-0.0319,0.0031,-0.0170,-0.0008,-0.0037,0.0000,-0.0086,-0.0042,0.0125,0.0009,-0.0030,0.0000
18.9900,22.0100,-0.0778,-0.1016,0.0004,-0.0245,-0.0006,-0.0321,0.0029,-0.0166,-0.0008,-0.0038,0.0000,-0.0075,-0.0043,0.0123,0.0009,-0.0029,0.0000
19.0200,22.0100,-0.0777,-0.1021,0.0004,-0.0246,-0.0006,-0.0323,0.0028,-0.0162,-0.0008,-0.0039,0.0000,-0.0062,-0.0044,0.0123,0.0009,-0.0029,0.0000
19.0500,22.0100,-0.0776,-0.1026,0.0004,-0.0247,-0.0006,-0.0325,0.0027,-0.0158,-0.0008,-0.0040,0.0000,-0.0046,-0.0044,0.0125,0.0008,-0.0028,0.0000
19.0800,22.0000,-0.0776,-0.1031,0.0003,-0.0249,-0.0006,-0.0326,0.0025,-0.0155,-0.0007,-0.0041,0.0000,-0.0026,-0.0045,0.0128,0.0008,-0.0027,0.0000
19.1100,22.0000,-0.0775,-0.1035,0.0003,-0.0250,-0.0006,-0.0326,0.0024,-0.0151,-0.0007,-0.0041,0.0000,-0.0006,-0.0045,0.0131,0.0008,-0.0026,0.0000
19.1400,22.0000,-0.0774,-0.1040,0.0003,-0.0251,-0.0006,-0.0326,0.0023,-0.0147,-0.0007,-0.0042,0.0000,0.0011,-0.0046,0.0134,0.0008,-0.0025,0.0000
19.1700,22.0000,-0.0773,-0.1044,0.0003,-0.0252,-0.0006,-0.0326,0.0021,-0.0143,-0.0007,-0.0043,0.0000,0.0027,-0.0046,0.0135,0.0008,-0.0025,0.0000
19.2000,22.0000,-0.0773,-0.1048,0.0003,-0.0254,-0.0006,-0.0325,0.0020,-0.0139,-0.0006,-0.0044,0.0000,0.0038,-0.0046,0.0134,0.0007,-0.0024,0.0000
19.2300,22.0000,-0.0772,-0.1052,0.0002,-0.0255,-0.0006,-0.0324,0.0018,-0.0135,-0.0006,-0.0044,0.0000,0.0046,-0.0046,0.0131,0.0007,-0.0024,0.0000
19.2600,22.0000,-0.0772,-0.1056,0.0002,-0.0256,-0.0006,-0.0322,0.0017,-0.0131,-0.0006,-0.0045,0.0000,0.0053,-0.0046,0.0127,0.0007,-0.0023,0.0000
19.2900,22.0000,-0.0771,-0.1060,0.0002,-0.0258,-0.0006,-0.0320,0.0016,-0.0127,-0.0006,-0.0046,0.0000,0.0061,-0.0046,0.0124,0.0007,-0.0023,0.0000
19.3200,22.0000,-0.0771,-0.1064,0.0002,-0.0259,-0.0006,-0.0318,0.0014,-0.0123,-0.0006,-0.0046,0.0000,0.0071,-0.0046,0.0123,0.0006,-0.0022,0.0000
19.3500,22.0000,-0.0770,-0.1067,0.0002,-0.0261,-0.0006,-0.0316,0.0013,-0.0120,-0.0005,-0.0047,0.0000,0.0083,-0.0046,0.0124,0.0006,-0.0021,0.0000
19.3800,21.9900,-0.0770,-0.1071,0.0001,-0.0262,-0.0006,-0.0313,0.0012,-0.0116,-0.0005,-0.0048,0.0000,0.0098,-0.0046,0.0126,0.0006,-0.0020,0.0000
19.4100,21.9900,-0.0770,-0.1074,0.0001,-0.0263,-0.0006,-0.0310,0.0010,-0.0112,-0.0005,-0.0048,0.0000,0.0113,-0.0046,0.0128,0.0005,-0.0019,0.0000
19.4400,21.9900,-0.0769,-0.1078,0.0001,-0.0265,-0.0006,-0.0307,0.0009,-0.0108,-0.0005,-0.0049,0.0000,0.0126,-0.0045,0.0130,0.0005,-0.0018,0.0000
19.4700,21.9900,-0.0769,-0.1081,0.0001,-0.0266,-0.0006,-0.0303,0.0008,-0.0104,-0.0005,-0.0049,0.0000,0.0136,-0.0045,0.0130,0.0005,-0.0017,-0.0001
19.5000,21.9900,-0.0769,-0.1084,0.0001,-0.0268,-0.0007,-0.0298,0.0006,-0.0101,-0.0005,-0.0050,0.0000,0.0144,-0.0044,0.0128,0.0005,-0.0017,-0.0001
19.5300,21.9900,-0.0769,-0.1087,0.0001,-0.0269,-0.0007,-0.0294,0.0005,-0.0097,-0.0005,-0.0050,0.0000,0.0148,-0.0044,0.0125,0.0005,-0.0016,-0.0001
19.5600,21.9900,-0.0769,-0.1090,0.0001,-0.0271,-0.0007,-0.0290,0.0004,-0.0093,-0.0004,-0.0051,0.0000,0.0152,-0.0043,0.0121,0.0004,-0.0015,-0.0001
19.5900,21.9900,-0.0769,-0.1093,0.0000,-0.0272,-0.0007,-0.0285,0.0002,-0.0089,-0.0004,-0.0051,0.0000,0.0156,-0.0043,0.0118,0.0004,-0.0014,-0.0001
19.6200,21.9900,-0.0769,-0.1095,0.0000,-0.0274,-0.0007,-0.0280,0.0001,-0.0086,-0.0004,-0.0052,0.0000,0.0162,-0.0043,0.0116,0.0004,-0.0014,-0.0001
19.6500,21.9900,-0.0769,-0.1098,0.0000,-0.0275,-0.0007,-0.0275,0.0000,-0.0082,-0.0004,-0.0052,0.0000,0.0169,-0.0043,0.0115,0.0004,-0.0013,-0.0001
19.6800,21.9900,-0.0769,-0.1100,0.0000,-0.0277,-0.0007,-0.0270,-0.0002,-0.0079,-0.0004,-0.0052,-0.0001,0.0178,-0.0043,0.0115,0.0004,-0.0012,-0.0001
19.7100,21.9800,-0.0769,-0.1102,0.0000,-0.0279,-0.0007,-0.0265,-0.0003,-0.0075,-0.0004,-0.0053,-0.0001,0.0188,-0.0043,0.0116,0.0003,-0.0011,-0.0001
19.7400,21.9800,-0.0769,-0.1105,0.0000,-0.0280,-0.0007,-0.0259,-0.0004,-0.0072,-0.0004,-0.0053,-0.0001,0.0196,-0.0043,0.0117,0.0003,-0.0010,-0.0001
19.7700,21.9800,-0.0769,-0.1107,0.0000,-0.0282,-0.0007,-0.0253,-0.0005,-0.0068,-0.0004,-0.0053,-0.0001,0.0204,-0.0042,0.0117,0.0003,-0.0009,-0.0001
19.8000,21.9800,-0.0769,-0.1109,0.0000,-0.0283,-0.0007,-0.0247,-0.0007,-0.0065,-0.0004,-0.0054,-0.0001,0.0209,-0.0042,0.0115,0.0003,-0.0008,-0.0001
19.8300,21.9800,-0.0769,-0.1111,0.0000,-0.0285,-0.0007,-0.0240,-0.0008,-0.0062,-0.0003,-0.0054,-0.0001,0.0211,-0.0042,0.0112,0.0003,-0.0007,-0.0001
19.8600,21.9800,-0.0770,-0.1112,-0.0001,-0.0287,-0.0007,-0.0234,-0.0009,-0.0058,-0.0003,-0.0054,-0.0001,0.0212,-0.0041,0.0109,0.0003,-0.0006,-0.0001
19.8900,21.9800,-0.0770,-0.1114,-0.0001,-0.0288,-0.0007,-0.0228,-0.0010,-0.0055,-0.0003,-0.0054,-0.0001,0.0212,-0.0041,0.0104,0.0003,-0.0006,-0.0001
19.9200,21.9800,-0.0770,-0.1116,-0.0001,-0.0290,-0.0007,-0.0221,-0.0012,-0.0052,-0.0003,-0.0054,-0.0001,0.0211,-0.0041,0.0100,0.0003,-0.0005,-0.0001
19.9500,21.9800,-0.0771,-0.1117,-0.0001,-0.0291,-0.0007,-0.0215,-0.0013,-0.0049,-0.0003,-0.0054,-0.0001,0.0210,-0.0041,0.0097,0.0003,-0.0004,-0.0001
19.9800,21.9800,-0.0771,-0.1119,-0.0001,-0.0293,-0.0007,-0.0209,-0.0014,-0.0046,-0.0003,-0.0055,-0.0001,0.0212,-0.0041,0.0094,0.0003,-0.0003,-0.0001
20.0100,21.9800,-0.0771,-0.1120,-0.0001,-0.0295,-0.0007,-0.0202,-0.0015,-0.0043,-0.0003,-0.0055,-0.0001,0.0214,-0.0042,0.0093,0.0003,-0.0002,-0.0001
20.0400,21.9800,-0.0772,-0.1121,-0.0001,-0.0296,-0.0007,-0.0196,-0.0017,-0.0041,-0.0003,-0.0055,-0.0001,0.0216,-0.0042,0.0092,0.0003,-0.0001,-0.0001
20.0700,21.9800,-0.0772,-0.1122,-0.0001,-0.0298,-0.0007,-0.0189,-0.0018,-0.0038,-0.0003,-0.0055,-0.0001,0.0220,-0.0043,0.0091,0.0003,0.0000,0.0000
20.1000,21.9800,-0.0773,-0.1124,-0.0001,-0.0300,-0.0007,-0.0183,-0.0019,-0.0035,-0.0003,-0.0055,-0.0001,0.0222,-0.0043,0.0090,0.0003,0.0001,0.0000
20.1300,21.9800,-0.0774,-0.1125,-0.0001,-0.0301,-0.0007,-0.0176,-0.0020,-0.0032,-0.0003,-0.0055,-0.0001,0.0222,-0.0043,0.0088,0.0003,0.0002,0.0000
20.1600,21.9800,-0.0774,-0.1126,-0.0001,-0.0303,-0.0007,-0.0169,-0.0022,-0.0030,-0.0003,-0.0055,-0.0001,0.0221,-0.0042,0.0086,0.0003,0.0003,0.0000
20.1900,21.9700,-0.0775,-0.1126,-0.0002,-0.0305,-0.0007,-0.0163,-0.0023,-0.0027,-0.0002,-0.0054,-0.0001,0.0219,-0.0042,0.0082,0.0003,0.0004,0.0000
20.2200,21.9700,-0.0776,-0.1127,-0.0002,-0.0306,-0.0007,-0.0156,-0.0024,-0.0025,-0.0002,-0.0054,-0.0001,0.0215,-0.0042,0.0078,0.0003,0.0004,0.0000
20.2500,21.9700,-0.0776,-0.1128,-0.0002,-0.0308,-0.0007,-0.0150,-0.0025,-0.0023,-0.0002,-0.0054,-0.0001,0.0210,-0.0042,0.0074,0.0003,0.0005,0.0000
20.2800,21.9700,-0.0777,-0.1129,-0.0002,-0.0309,-0.0007,-0.0144,-0.0027,-0.0020,-0.0002,-0.0054,-0.0001,0.0207,-0.0042,0.0071,0.0003,0.0006,0.0000
20.3100,21.9700,-0.0778,-0.1129,-0.0002,-0.0311,-0.0007,-0.0137,-0.0028,-0.0018,-0.0002,-0.0054,-0.0001,0.0206,-0.0043,0.0070,0.0003,0.0007,0.0000
20.3400,21.9700,-0.0779,-0.1130,-0.0002,-0.0313,-0.0007,-0.0131,-0.0029,-0.0016,-0.0002,-0.0054,-0.0001,0.0205,-0.0043,0.0069,0.0003,0.0008,0.0000
20.3700,21.9700,-0.0780,-0.1130,-0.0002,-0.0314,-0.0007,-0.0125,-0.0031,-0.0014,-0.0002,-0.0053,-0.0001,0.0205,-0.0044,0.0069,0.0003,0.0009,0.0000
20.4000,21.9700,-0.0781,-0.1130,-0.0002,-0.0316,-0.0007,-0.0119,-0.0032,-0.0012,-0.0002,-0.0053,-0.0001,0.0205,-0.0044,0.0068,0.0003,0.0010,0.0000
20.4300,21.9700,-0.0782,-0.1131,-0.0002,-0.0317,-0.0007,-0.0113,-0.0033,-0.0010,-0.0002,-0.0053,-0.0001,0.0202,-0.0044,0.0068,0.0003,0.0011,0.0000
20.4600,21.9700,-0.0783,-0.1131,-0.0002,-0.0319,-0.0007,-0.0107,-0.0035,-0.0008,-0.0002,-0.0052,-0.0001,0.0198,-0.0044,0.0066,0.0003,0.0012,0.0000
20.4900,21.9700,-0.0784,-0.1131,-0.0002,-0.0321,-0.0007,-0.0101,-0.0036,-0.0006,-0.0002,-0.0052,-0.0001,0.0192,-0.0043,0.0063,0.0004,0.0013,0.0000
20.5200,21.9700,-0.0785,-0.1131,-0.0002,-0.0322,-0.0007,-0.0095,-0.0037,-0.0004,-0.0001,-0.0052,-0.0001,0.0185,-0.0043,0.0059,0.0004,0.0013,0.0000
20.5500,21.9700,-0.0786,-0.1132,-0.0002,-0.0324,-0.0007,-0.0090,-0.0038,-0.0003,-0.0001,-0.0051,-0.0001,0.0176,-0.0043,0.0055,0.0004,0.0014,0.0000
20.5800,21.9700,-0.0787,-0.1132,-0.0002,-0.0325,-0.0007,-0.0085,-0.0040,-0.0001,-0.0001,-0.0051,-0.0001,0.0169,-0.0044,0.0052,0.0004,0.0015,0.0000
20.6100,21.9700,-0.0788,-0.1132,-0.0002,-0.0327,-0.0007,-0.0080,-0.0041,0.0000,-0.0001,-0.0050,-0.0001,0.0163,-0.0044,0.0050,0.0004,0.0015,0.0001
20.6400,21.9700,-0.0789,-0.1132,-0.0002,-0.0328,-0.0007,-0.0075,-0.0042,0.0002,-0.0001,-0.0050,-0.0001,0.0158,-0.0045,0.0048,0.0004,0.0016,0.0001
20.6700,21.9700,-0.0791,-0.1132,-0.0002,-0.0330,-0.0007,-0.0070,-0.0044,0.0003,-0.0001,-0.0049,-0.0001,0.0153,-0.0045,0.0047,0.0004,0.0017,0.0001
20.7000,21.9700,-0.0792,-0.1131,-0.0002,-0.0331,-0.0007,-0.0066,-0.0045,0.0005,-0.0001,-0.0049,-0.0001,0.0149,-0.0046,0.0046,0.0004,0.0018,0.0001
20.7300,21.9700,-0.0793,-0.1131,-0.0002,-0.0333,-0.0007,-0.0061,-0.0047,0.0006,-0.0001,-0.0048,-0.0001,0.0143,-0.0046,0.0044,0.0004,0.0019,0.0001
20.7600,21.9700,-0.0795,-0.1131,-0.0002,-0.0334,-0.0007,-0.0057,-0.0048,0.0007,0.0000,-0.0048,-0.0001,0.0137,-0.0046,0.0042,0.0004,0.0019,0.0001
20.7900,21.9700,-0.0796,-0.1131,-0.0002,-0.0336,-0.0007,-0.0053,-0.0049,0.0009,0.0000,-0.0047,-0.0001,0.0130,-0.0046,0.0039,0.0004,0.0020,0.0001
20.8200,21.9700,-0.0798,-0.1131,-0.0002,-0.0337,-0.0007,-0.0049,-0.0051,0.0010,0.0000,-0.0047,-0.0001,0.0123,-0.0046,0.0037,0.0004,0.0020,0.0001
20.8500,21.9700,-0.0799,-0.1130,-0.0002,-0.0338,-0.0007,-0.0046,-0.0052,0.0011,0.0000,-0.0046,-0.0001,0.0116,-0.0046,0.0034,0.0005,0.0021,0.0001
20.8800,21.9700,-0.0801,-0.1130,-0.0002,-0.0340,-0.0008,-0.0042,-0.0053,0.0012,0.0000,-0.0045,-0.0001,0.0110,-0.0046,0.0033,0.0005,0.0022,0.0001
20.9100,21.9700,-0.0803,-0.1130,-0.0002,-0.0341,-0.0008,-0.0039,-0.0055,0.0013,0.0000,-0.0045,-0.0001,0.0105,-0.0047,0.0032,0.0005,0.0022,0.0001
20.9400,21.9700,-0.0804,-0.1129,-0.0002,-0.0342,-0.0008,-0.0036,-0.0056,0.0014,0.0000,-0.0044,-0.0001,0.0101,-0.0047,0.0031,0.0005,0.0023,0.0001
20.9700,21.9700,-0.0806,-0.1129,-0.0002,-0.0344,-0.0008,-0.0033,-0.0058,0.0015,0.0000,-0.0043,-0.0001,0.0097,-0.0047,0.0031,0.0005,0.0023,0.0001
21.0000,21.9700,-0.0808,-0.1128,-0.0002,-0.0345,-0.0008,-0.0030,-0.0059,0.0016,0.0001,-0.0043,-0.0001,0.0094,-0.0047,0.0031,0.0005,0.0024,0.0001
21.0300,21.9700,-0.0810,-0.1128,-0.0002,-0.0346,-0.0008,-0.0027,-0.0060,0.0017,0.0001,-0.0042,0.0000,0.0089,-0.0047,0.0031,0.0005,0.0025,0.0001
21.0600,21.9700,-0.0811,-0.1127,-0.0002,-0.0348,-0.0008,-0.0025,-0.0062,0.0018,0.0001,-0.0041,0.0000,0.0084,-0.0047,0.0031,0.0005,0.0025,0.0001
21.0900,21.9700,-0.0813,-0.1127,-0.0002,-0.0349,-0.0008,-0.0022,-0.0063,0.0018,0.0001,-0.0040,0.0000,0.0079,-0.0047,0.0031,0.0005,0.0026,0.0001
21.1200,21.9700,-0.0815,-0.1126,-0.0002,-0.0350,-0.0008,-0.0020,-0.0065,0.0019,0.0001,-0.0040,0.0000,0.0072,-0.0047,0.0030,0.0005,0.0026,0.0001
21.1500,21.9700,-0.0817,-0.1126,-0.0002,-0.0351,-0.0008,-0.0018,-0.0066,0.0020,0.0001,-0.0039,0.0000,0.0066,-0.0047,0.0030,0.0006,0.0027,0.0001
21.1800,21.9700,-0.0819,-0.1125,-0.0002,-0.0352,-0.0008,-0.0016,-0.0067,0.0021,0.0002,-0.0038,0.0000,0.0061,-0.0047,0.0030,0.0006,0.0027,0.0001
21.2100,21.9700,-0.0821,-0.1124,-0.0002,-0.0353,-0.0008,-0.0014,-0.0069,0.0022,0.0002,-0.0037,0.0000,0.0055,-0.0048,0.0031,0.0006,0.0028,0.0001
21.2400,21.9700,-0.0823,-0.1124,-0.0002,-0.0355,-0.0008,-0.0013,-0.0070,0.0023,0.0002,-0.0036,0.0000,0.0049,-0.0048,0.0031,0.0006,0.0028,0.0001
21.2700,21.9700,-0.0825,-0.1123,-0.0002,-0.0356,-0.0008,-0.0012,-0.0072,0.0024,0.0002,-0.0035,0.0000,0.0044,-0.0048,0.0032,0.0006,0.0029,0.0001
21.3000,21.9700,-0.0828,-0.1122,-0.0002,-0.0357,-0.0008,-0.0010,-0.0073,0.0025,0.0002,-0.0035,0.0000,0.0038,-0.0048,0.0032,0.0006,0.0029,0.0001
21.3300,21.9700,-0.0830,-0.1121,-0.0002,-0.0358,-0.0008,-0.0009,-0.0075,0.0026,0.0003,-0.0034,0.0000,0.0032,-0.0048,0.0032,0.0006,0.0029,0.0001
